igdb_id,category_id,game_name,genre_id
322086,1966413119,Burgie's Cozy Kitchen,13
332225,1433808140,Darkest Days,5
332225,1433808140,Darkest Days,12
332225,1433808140,Darkest Days,31
342566,507647733,S.p.l.i.t,9
342566,507647733,S.p.l.i.t,13
342566,507647733,S.p.l.i.t,32
342566,507647733,S.p.l.i.t,34
344743,333519088,Goblin Gnome Horn,15
344743,333519088,Goblin Gnome Horn,32
346366,1420882308,Liminal City,13
346366,1420882308,Liminal City,31
346366,1420882308,Liminal City,32
347114,1709058318,Wplace,2
349156,2003022684,Momo Crash,7
349156,2003022684,Momo Crash,32
357276,502178783,Hello Anxiety,9
357276,502178783,Hello Anxiety,12
357276,502178783,Hello Anxiety,32
367828,1811843601,Cinicross,9
367828,1811843601,Cinicross,15
367828,1811843601,Cinicross,32
370711,1366549265,Parasite Mutant,12
370711,1366549265,Parasite Mutant,15
370711,1366549265,Parasite Mutant,31
370711,1366549265,Parasite Mutant,32
380800,1688787279,Forgot,9
380800,1688787279,Forgot,32
17,5826,Fallout Tactics: Brotherhood of Steel,12
17,5826,Fallout Tactics: Brotherhood of Steel,15
17,5826,Fallout Tactics: Brotherhood of Steel,16
17,5826,Fallout Tactics: Brotherhood of Steel,24
784,1295,MechWarrior 2: 31st Century Combat,5
784,1295,MechWarrior 2: 31st Century Combat,13
784,1295,MechWarrior 2: 31st Century Combat,24
816,1673,NHL 2004,13
816,1673,NHL 2004,14
837,15921,Prince of Persia: Warrior Within,8
837,15921,Prince of Persia: Warrior Within,25
837,15921,Prince of Persia: Warrior Within,31
927,12189,Unreal Tournament 2004,5
1209,19029,Tales of Vesperia,12
1720,6761,Mega Man 7,5
1720,6761,Mega Man 7,8
1720,6761,Mega Man 7,31
1983,28897,Bastion,12
1983,28897,Bastion,31
1983,28897,Bastion,32
2065,66122,Plague Inc.,11
2065,66122,Plague Inc.,13
2065,66122,Plague Inc.,15
2065,66122,Plague Inc.,24
2113,490887,Star Wars Battlefront,5
2268,21791,Monster Hunter Tri,12
2268,21791,Monster Hunter Tri,25
2956,8652,Audiosurf,7
2956,8652,Audiosurf,9
2956,8652,Audiosurf,32
3462,2104,Custom Robo,4
3462,2104,Custom Robo,12
4174,15734,SSX 3,10
4174,15734,SSX 3,14
5298,11571,WWE SmackDown vs. Raw 2008,4
5298,11571,WWE SmackDown vs. Raw 2008,14
5541,460329,Sherlock Holmes: Crimes & Punishments,9
5541,460329,Sherlock Holmes: Crimes & Punishments,31
8576,133413,Drakengard 3,12
8576,133413,Drakengard 3,15
8576,133413,Drakengard 3,25
8576,133413,Drakengard 3,31
8748,12273,N,8
8748,12273,N,9
8748,12273,N,32
9000,458432,Journey of a Roach,9
9000,458432,Journey of a Roach,31
9000,458432,Journey of a Roach,32
9598,27449,SpyParty,13
9598,27449,SpyParty,15
9598,27449,SpyParty,24
9598,27449,SpyParty,32
11131,493063,ReCore,8
11131,493063,ReCore,31
11364,496021,"Warhammer 40,000: Inquisitor - Martyr",12
11364,496021,"Warhammer 40,000: Inquisitor - Martyr",31
11364,496021,"Warhammer 40,000: Inquisitor - Martyr",32
13215,489671,Cossacks 3,11
13215,489671,Cossacks 3,15
13559,490653,Kamen Rider: Battride War Genesis,12
13559,490653,Kamen Rider: Battride War Genesis,25
18853,493632,Aragami,31
18853,493632,Aragami,32
21699,447215967,Need for Speed Most Wanted U,10
21699,447215967,Need for Speed Most Wanted U,14
22440,313142,Tower of Saviors,9
22440,313142,Tower of Saviors,16
22440,313142,Tower of Saviors,35
25951,494393,Ultimate General: Civil War,11
25951,494393,Ultimate General: Civil War,13
25951,494393,Ultimate General: Civil War,15
25951,494393,Ultimate General: Civil War,24
25951,494393,Ultimate General: Civil War,32
28086,497469,Railway Empire,13
28086,497469,Railway Empire,15
28192,494570,DJMax Respect,7
35737,489415,Red Stone Online,12
41877,393044027,Uncharted 2: Among Thieves Remastered,5
41877,393044027,Uncharted 2: Among Thieves Remastered,8
41877,393044027,Uncharted 2: Among Thieves Remastered,9
41877,393044027,Uncharted 2: Among Thieves Remastered,31
47068,490730,FNaF World,12
47068,490730,FNaF World,15
47068,490730,FNaF World,31
54956,491170,Black Survival,12
54956,491170,Black Survival,15
54956,491170,Black Survival,31
54956,491170,Black Survival,32
56060,497170,Shadowgun Legends,5
56060,497170,Shadowgun Legends,12
56060,497170,Shadowgun Legends,31
69488,498329,Phantom Brigade,12
69488,498329,Phantom Brigade,13
69488,498329,Phantom Brigade,15
69488,498329,Phantom Brigade,16
69488,498329,Phantom Brigade,24
69488,498329,Phantom Brigade,32
70385,498744,SCP: Secret Laboratory,5
70385,498744,SCP: Secret Laboratory,12
70385,498744,SCP: Secret Laboratory,15
70385,498744,SCP: Secret Laboratory,32
86966,1360532005,Avakin Life,12
86966,1360532005,Avakin Life,13
86966,1360532005,Avakin Life,31
90714,1691026305,Martha Is Dead,12
90714,1691026305,Martha Is Dead,31
90714,1691026305,Martha Is Dead,32
103266,506375,Twin Mirror,31
103269,506376,Dead or Alive 6,4
109152,506250,TheoTown,13
109152,506250,TheoTown,15
109152,506250,TheoTown,32
115279,511352,Rune Factory 5,12
115279,511352,Rune Factory 5,13
115279,511352,Rune Factory 5,31
115299,512073,Ostranauts,12
115299,512073,Ostranauts,13
115299,512073,Ostranauts,32
115789,511773,Boneworks,5
115789,511773,Boneworks,9
115789,511773,Boneworks,13
115789,511773,Boneworks,31
115789,511773,Boneworks,32
123603,510095,Contractors,5
129706,43353668,Smile,15
129706,43353668,Smile,32
132099,64423444,Heaven Burns Red,12
132099,64423444,Heaven Burns Red,31
132099,64423444,Heaven Burns Red,34
132117,977505124,Cookies Must Die,5
132117,977505124,Cookies Must Die,8
132117,977505124,Cookies Must Die,32
132117,977505124,Cookies Must Die,33
132711,566023318,Heartworm,5
132711,566023318,Heartworm,9
132711,566023318,Heartworm,32
137805,517795,Kingdoms Reborn,13
137805,517795,Kingdoms Reborn,15
137805,517795,Kingdoms Reborn,32
145782,76766809,OlliOlli World,8
145782,76766809,OlliOlli World,14
145782,76766809,OlliOlli World,32
145782,76766809,OlliOlli World,33
150757,775540800,Smelter,13
150757,775540800,Smelter,31
150757,775540800,Smelter,32
152212,95075021,Smash Drums,7
152212,95075021,Smash Drums,13
152212,95075021,Smash Drums,33
159116,1402483528,Grid Legends,10
159116,1402483528,Grid Legends,13
159116,1402483528,Grid Legends,14
165126,761479925,Crysis 2 Remastered,5
195732,714083916,Ib,9
195732,714083916,Ib,12
195732,714083916,Ib,31
195732,714083916,Ib,32
204354,570278441,Aliens: Dark Descent,15
204354,570278441,Aliens: Dark Descent,31
211704,129532007,Hired 2 Die,13
211704,129532007,Hired 2 Die,15
211704,129532007,Hired 2 Die,32
225590,647656524,Your Only Move is Hustle,4
225590,647656524,Your Only Move is Hustle,13
225590,647656524,Your Only Move is Hustle,15
225590,647656524,Your Only Move is Hustle,32
226376,1972660570,Dragonheir: Silent Gods,12
226376,1972660570,Dragonheir: Silent Gods,15
226376,1972660570,Dragonheir: Silent Gods,31
233872,587316247,Xenotilt: Hostile Pinball Action,5
233872,587316247,Xenotilt: Hostile Pinball Action,13
233872,587316247,Xenotilt: Hostile Pinball Action,30
233872,587316247,Xenotilt: Hostile Pinball Action,32
233872,587316247,Xenotilt: Hostile Pinball Action,33
244167,665562457,Bopl Battle,4
244167,665562457,Bopl Battle,8
244167,665562457,Bopl Battle,15
265960,235446742,Refind Self: The Personality Test Game,31
265960,235446742,Refind Self: The Personality Test Game,32
268811,1642174625,Sledders,10
268811,1642174625,Sledders,13
268811,1642174625,Sledders,14
268811,1642174625,Sledders,32
286686,843060502,Dreams,9
287250,833349256,Kiteretsu Soudan Dial,13
287250,833349256,Kiteretsu Soudan Dial,31
287250,833349256,Kiteretsu Soudan Dial,32
295199,1499221970,Eternal Strands,31
299582,337032217,Alien: Rogue Incursion,5
312229,541051476,Five Nights at Freddy's 3,32
313812,2109314477,Lonely Mountains: Snow Riders,10
313812,2109314477,Lonely Mountains: Snow Riders,14
313812,2109314477,Lonely Mountains: Snow Riders,32
313812,2109314477,Lonely Mountains: Snow Riders,33
315409,731850212,Caring & Chilling,32
317717,743904225,Backyard Baseball '97,13
317717,743904225,Backyard Baseball '97,14
317717,743904225,Backyard Baseball '97,33
331985,1709063552,Uncursed,31
342141,13840607,Maline,31
342141,13840607,Maline,32
342141,13840607,Maline,34
364009,251074253,Backrooms Lost Runners,31
364009,251074253,Backrooms Lost Runners,32
365267,510749898,Obsessed: Night Shift,31
365267,510749898,Obsessed: Night Shift,32
370307,1451337777,Flee the Fallen,31
370307,1451337777,Flee the Fallen,32
