id,user_id,user_login,user_name,game_id,game_name,title,viewer_count,started_at,language,thumbnail_url,is_mature
315057702356,159974499,poka,poka,32399,Counter-Strike,✅ НОВЫЙ POKA ✅ МАШНАТОР,747,2025-12-29T18:07:33Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_poka-{width}x{height}.jpg,False
316776132982,519728942,supplyzk,supplyzk,32399,Counter-Strike,lobby pre virada,746,2025-12-29T18:48:03Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_supplyzk-{width}x{height}.jpg,False
315590565495,58098825,fooya,FooYa,21779,League of Legends,WE CATCH N SELL HERE // LEAGUE LATER :D,731,2025-12-29T20:09:34Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_fooya-{width}x{height}.jpg,False
315059036628,934390554,nerojeffhardy120,NeroJeffHardy120,32399,Counter-Strike,предновогоднее jolly настроение,701,2025-12-29T20:58:04Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_nerojeffhardy120-{width}x{height}.jpg,False
315559681507,131415728,prcs,prcs,32399,Counter-Strike,LAN HOUSE do L0KiT0 w/ @h0t_cs |  +12.000€ GIVEAWAY !csgoskins !forcedrop !pirateswap,690,2025-12-29T22:35:07Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_prcs-{width}x{height}.jpg,True
315041327574,115824215,overdrivezzz,overdrivezzz,32399,Counter-Strike,Пока дети спят - мужчины фармят FACEIT!,643,2025-12-30T00:32:06Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_overdrivezzz-{width}x{height}.jpg,False
315283638898,29066611,yulihong22,咪咪蛋,21779,League of Legends,【叉滴娛樂 MMD 】12/30 1230爆抽葉瞬光 今年最後一開 !YT !TENGA !魔儲 !賴群,623,2025-12-30T00:51:08Z,zh,https://static-cdn.jtvnw.net/previews-ttv/live_user_yulihong22-{width}x{height}.jpg,False
316821623386,126985261,scrubnoob,ScrubNoob,21779,League of Legends,What a Glorious Hunt,614,2025-12-29T17:50:35Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_scrubnoob-{width}x{height}.jpg,False
316778004470,127863425,rodil,Rodil,21779,League of Legends,VOLTANDO A JOGAR TRYHARD NA MAIN E GRAVANDO DE A-Z PRO YTB | !pix !preço !live !mu,547,2025-12-29T23:09:46Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_rodil-{width}x{height}.jpg,True
315608392807,455113027,desperatenasus,DesperateNasus,21779,League of Legends,INTERNET TEST I KR RANK5 1858LP PEAK I !patreon !coaching !disc,536,2025-12-29T10:47:55Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_desperatenasus-{width}x{height}.jpg,False
316827898330,24534372,jimrsng,JimRsng,21779,League of Legends,AYUDA NO QUIERO TENER EL PELO LARGO #XboxGamePass🔵🔴🔵 ESTRAL JIMRISING 🔴🔵,515,2025-12-30T00:14:11Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_jimrsng-{width}x{height}.jpg,False
316775615606,93529406,f0rsakenwow,f0rsakenwOw,21779,League of Legends,"SO BONECO QUEBRACERA, CAOS SUPREMO -- !pix !youtube !bonoxs",500,2025-12-29T17:17:36Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_f0rsakenwow-{width}x{height}.jpg,True
316190097879,59189213,jayden,Jayden,21779,League of Legends,happy stream ⋆˙⟡ ꉂ(˵˃ ᗜ ˂˵) • !socials,453,2025-12-29T21:37:08Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_jayden-{width}x{height}.jpg,False
315059975380,265475151,compl1cs,Compl1cs,32399,Counter-Strike,4200 elo TOP 50 EU (￢_￢;) w/ @sunshineg0d  !tg !giveaway,449,2025-12-30T00:37:44Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_compl1cs-{width}x{height}.jpg,False
316603574368,479871159,quante,quante,21779,League of Legends,"rank 30 start, top 10 push. 9 days left. gatekeeping challenger from lows. best urgot galaxy !bible !map",447,2025-12-29T23:37:40Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_quante-{width}x{height}.jpg,False
315059532116,512901888,s_chilla,s_chilla,32399,Counter-Strike,"lyudskoe,premskoe,paranormalnoe 3600 e1o !tg !tt",442,2025-12-29T22:27:56Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_s_chilla-{width}x{height}.jpg,True
316776386166,102610592,vitokng,Vitokng,32399,Counter-Strike,“VOLTEI — Rumo ao competitivo   E 2026 O ANO DA VOLTA !keydrop !csgoskins !sorteiokeydrop !forceone,438,2025-12-29T19:31:15Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_vitokng-{width}x{height}.jpg,True
316481541724,146662083,dunlol,dunlol,21779,League of Legends,washed viktor guy tries to get challenger,423,2025-12-29T22:15:08Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_dunlol-{width}x{height}.jpg,False
315616872039,76661869,satoriuslol,SatoriusLOL,21779,League of Legends,Read to Rumble !Holy | !emp |,391,2025-12-30T00:34:22Z,de,https://static-cdn.jtvnw.net/previews-ttv/live_user_satoriuslol-{width}x{height}.jpg,False
316601317856,618185400,chenchen53,chenchen53,21779,League of Legends,🔴 GETTING MASTAS THEN MAYBE PBE TRYING NEW ITEMS 🔴 BEST AKSHAN GUIDE ➡️ !akshan101 🔴 !kick !tier3,391,2025-12-29T21:08:35Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_chenchen53-{width}x{height}.jpg,False
315040161494,252296849,rodos1k_,rodos1k_,32399,Counter-Strike,🏆4к эло 🏆 с наступающим 🏆  | !tg !cybershoke !topskin !верифбаф !m3wsu,387,2025-12-29T20:14:07Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_rodos1k_-{width}x{height}.jpg,False
316823559770,40968796,lawlman,Lawlman,21779,League of Legends,RETURNED! 🪦ALIVE! 😀STRONG! 💪 - Ranked Duo w/ @strippin 🔴,382,2025-12-29T20:11:24Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_lawlman-{width}x{height}.jpg,True
316190699607,104220066,lolelekktro,LolElekktro,21779,League of Legends,The Best Viego Possession is The Next One (29/31),380,2025-12-29T22:34:55Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_lolelekktro-{width}x{height}.jpg,False
315037519057,47584559,v1nchenso7,v1NCHENSO7,32399,Counter-Strike,🔴🤓NUEVO TWEET DE COUNTER STRIKE !keydrop !pirate,355,2025-12-29T23:22:36Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_v1nchenso7-{width}x{height}.jpg,True
316910472820,1047952456,steefao,steefao,32399,Counter-Strike,🟢(+18) 🟢AO VIVO ANO NOVO CHEGANDO,354,2025-12-29T20:43:24Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_steefao-{width}x{height}.jpg,False
316912336500,788802429,branuelzin,branuelzin,32399,Counter-Strike,"SUPERMATCH🎆 2,9k elo | LV10 | FACEIT | → !keydrop !skinsmonkey !hellcase  !csgoskins !csgocases !skinplace",351,2025-12-30T00:16:22Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_branuelzin-{width}x{height}.jpg,False
315013615829,805929546,cozart_2s1,Cozart_2s1,32399,Counter-Strike,КОРОЛИ ФЕЙСИТА✅ @m0NESYof w @donk1437  /!Розыгрыш!elo !донат !роспись!курятник,344,2025-12-30T01:07:00Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_cozart_2s1-{width}x{height}.jpg,False
315770321637,87615428,ibally,iBALLY,32399,Counter-Strike,🔥FACEIT GRIND w xelex ( 3844 ELO )  TOP 240 - Mind is everything - !newvid🔥 !csgofast !skinclub,339,2025-12-29T22:15:19Z,hu,https://static-cdn.jtvnw.net/previews-ttv/live_user_ibally-{width}x{height}.jpg,False
316767219929,26551727,mang0,mang0,21779,League of Legends,ROAD TO PLAT,328,2025-12-30T00:41:59Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_mang0-{width}x{height}.jpg,True
315541596004,135100321,gauthierlele,Gauthierlele,32399,Counter-Strike,PAS DE RALENTIR｜gauthierlele.fr,326,2025-12-29T23:29:22Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_gauthierlele-{width}x{height}.jpg,False
316854683381,1151430332,shuazon,shuazon,32399,Counter-Strike,🟢 PT/BR [+18] BANCA REAL !contato !telegram,315,2025-12-29T15:05:40Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_shuazon-{width}x{height}.jpg,False
315591153399,130236689,bluwunk,Bluwunk,21779,League of Legends,What do you call an old snowman? | 892 LP Start | 2 GAMES FROM CHALLENGER  !newvid,315,2025-12-29T21:57:36Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_bluwunk-{width}x{height}.jpg,True
316483241052,228428255,jonnijuro,Jonnijuro,21779,League of Legends,QUIERO COMERME TU PÁNCREAS O ALGO ASÍ DECÍA LA PELI JAJA,306,2025-12-29T23:56:21Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_jonnijuro-{width}x{height}.jpg,False
316912550772,663835079,guuizera1,guuizera1,32399,Counter-Strike,🟢+ 18 PT/BR cs depois vamos de skinclub❗skinclub❗contatos,305,2025-12-30T00:39:10Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_guuizera1-{width}x{height}.jpg,False
316484915036,42686036,lolmechs,lolmechs,21779,League of Legends,4h de lol y luego otros jueguitos | Extensible día 86 🔥🥵 !precios !metas,304,2025-12-30T01:19:05Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_lolmechs-{width}x{height}.jpg,False
315040975062,442652832,sbolttt,sbolttt,32399,Counter-Strike,🤣4000 elo  26 AVG >1.15KR 🤣| PRIME!!!! СТРИМ С ПК КЛУБА | !tg !секретка !настройка,301,2025-12-29T22:46:53Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_sbolttt-{width}x{height}.jpg,False
315539603044,75891532,michel,Michel,32399,Counter-Strike,FURIA vs VITALITY e FALCONS - Reprise - !BETBOOM !CSGOSKINS !SKINPLACE !LIVEPIX,293,2025-12-29T20:09:12Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_michel-{width}x{height}.jpg,False
315542004068,157564460,laxxuz,Laxxuz,21779,League of Legends,Escuelita De LoL CASTIGADOS!!! |ArteFactorious B.I.G.,293,2025-12-30T00:39:01Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_laxxuz-{width}x{height}.jpg,True
315853475174,1020972504,hyperi1cs2,hyperi1cs2,32399,Counter-Strike,premz,287,2025-12-30T01:02:49Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_hyperi1cs2-{width}x{height}.jpg,False
316857667189,173162545,waveigl,waveigl,32399,Counter-Strike,FACEIT SOLO SEM AQUECER NADA !comandos,281,2025-12-29T23:11:04Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_waveigl-{width}x{height}.jpg,True
315013529301,164695671,sunshineg0d,sunshineg0d,32399,Counter-Strike,ТОП 100 ФЕЙСИТА 4000 ЕЛО Я КРУТОЙ💀💀💀🥀🥀w/ @compl1cs | !tg !sign !женадонка,279,2025-12-30T00:30:32Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_sunshineg0d-{width}x{height}.jpg,False
316484130908,407427691,huncho,huncho,21779,League of Legends,my 30th Birthday 🔥🎂 || 1500LP JUNGLE CHALLENGER KOREA/EUW/NA 🥵!1v9 academy🥵|| !zaahen !korea !hecapedia !coaching !discord !peak,278,2025-12-30T00:43:14Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_huncho-{width}x{height}.jpg,False
315510088162,152134684,rayming,Rayming,21779,League of Legends,(ADC FR/ENG) Viser les Etoiles pour atteindre les Nuages? J'ai décidé de viser la Lune pour atteindre le Soleil. !tiktok !coaching !elo,271,2025-12-29T23:23:29Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_rayming-{width}x{height}.jpg,False
315770308965,992986208,triplelift,triplelift,21779,League of Legends,✅TRIPLELIFT✅24/7 Rerun channel of @Doublelift✅,271,2025-12-29T22:13:31Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_triplelift-{width}x{height}.jpg,False
316000756312,113987583,tyg_,TyG_,21779,League of Legends,yeah i might be a old bald poor chud but my teemo is rly clean,269,2025-12-29T21:19:42Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_tyg_-{width}x{height}.jpg,False
316481883612,123889650,hopefulx,Hopefulx,21779,League of Legends,<Liquid>  WoW Player Unranked to Challenger (Todays Start = Masters 150lp),265,2025-12-29T22:37:42Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_hopefulx-{width}x{height}.jpg,False
316191014615,118376649,raeibon,raeibon,21779,League of Legends,queueing up ranked to feel something,255,2025-12-29T23:03:01Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_raeibon-{width}x{height}.jpg,False
316911977972,92229745,nicolediretora,NicoleDiretora,21779,League of Legends,MONO LEBLANC MESTRE ❤️‍🔥 ❗Pix ❗Overclock,248,2025-12-29T23:39:56Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_nicolediretora-{width}x{height}.jpg,False
315768811493,137629169,sydios,Sydios,21779,League of Legends,"Master ADC, FULL TRYHARD FULL FOCUS NACH GRANDMASTER, !holy !doomsday",247,2025-12-29T20:05:58Z,de,https://static-cdn.jtvnw.net/previews-ttv/live_user_sydios-{width}x{height}.jpg,False
316777254262,42990999,buggax,Buggax,21779,League of Legends,MONSTER TOPLANER 😈 | SOLOQ LAS 1131LP RANK 41💀 - el ascenso a rank 1 o el descenso a la locura  - !discord !coach !pinup,244,2025-12-29T21:38:57Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_buggax-{width}x{height}.jpg,False
316603160800,957836112,war_hamster6,war_hamster6,21779,League of Legends,"military or a vet, get in here <3",229,2025-12-29T23:12:02Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_war_hamster6-{width}x{height}.jpg,False
316858808693,638647055,dareh77,DAREH77,32399,Counter-Strike,🔴 SE ACERCA FIN DE AÑO Y SE EMPOMAN TRAVELINGUIS 🔴,224,2025-12-30T01:19:51Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_dareh77-{width}x{height}.jpg,False
316778813430,123144601,zzzelito,zzzelito,32399,Counter-Strike,+18 PT/BR VOLTAMOSSS TROPA ❕clashgg,221,2025-12-30T00:36:54Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_zzzelito-{width}x{height}.jpg,False
315275431153,580964452,donmaguchan,海鮮ドンマグロ,21779,League of Legends,LoL納め2025 w/野良,218,2025-12-30T01:08:16Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_donmaguchan-{width}x{height}.jpg,False
316775233910,130012553,manndyl,Manndyl,32399,Counter-Strike,RAINHA DO SUBATHON. !10,218,2025-12-29T15:53:29Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_manndyl-{width}x{height}.jpg,True
315054579924,230055020,keksereslol,Keksereslol,21779,League of Legends,😱FRESH ACC 24H STREAM GAMING😮1500LP EUW KATARINA OTP😈!montage !course !socials !coaching,215,2025-12-29T11:00:08Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_keksereslol-{width}x{height}.jpg,False
315283489522,242312700,nesu_kun,ねすてぃー,21779,League of Legends,DFM Nesty ザーヘン、タロン、ケインでもやりますか,209,2025-12-29T23:38:51Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_nesu_kun-{width}x{height}.jpg,False
316777457014,1143065749,flapjacklol1,Flapjacklol1,21779,League of Legends,Outro dia de guerra na conta purgatorio   !pix !pobre !regras,208,2025-12-29T22:04:06Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_flapjacklol1-{width}x{height}.jpg,False
315283463154,732839541,yukifukumaru,ゆきふくまる,21779,League of Legends,【TOP/JG s4】ゴールドに本気でなる113日目🐾,206,2025-12-29T23:26:45Z,ja,https://static-cdn.jtvnw.net/previews-ttv/live_user_yukifukumaru-{width}x{height}.jpg,False
316856226165,230095795,pepezao,pepezao,32399,Counter-Strike,FACEIT GRIND AO TOP 1 SA,202,2025-12-29T20:06:25Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_pepezao-{width}x{height}.jpg,False
316543047774,41568380,emiliacosplay,emiliacosplay,21779,League of Legends,trying to end the season challenger | 1000 LP support soloq,200,2025-12-30T01:02:04Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_emiliacosplay-{width}x{height}.jpg,False
315539070052,179093473,popstargwen,PopstarGwen,21779,League of Legends,[E2] 🔴Whatsapplow police trying to stop gweb 🔴 [7k2 games Gwen OTP ✂️] !opgg !twitter !gwen !mic !pronouns !gweb !runes !job !help !sona,195,2025-12-29T19:25:46Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_popstargwen-{width}x{height}.jpg,False
316923219675,1331826557,nightblue247,Nightblue247,21779,League of Legends,24/7 @Nightblue3 PEAK CONTENT RERUN! | GOOD VIBES | OFFICIAL WAITING ROOM,191,2025-12-28T20:19:13Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_nightblue247-{width}x{height}.jpg,False
315506020578,151874024,rhobalas_lol,rhobalas_lol,21779,League of Legends,🚨🎄 SUBATHON DES FETES - 1 JOUR / 1 JEU 🎄🚨,190,2025-12-29T16:32:29Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_rhobalas_lol-{width}x{height}.jpg,False
315059700052,123370892,discostar,discoStar,32399,Counter-Strike,🚨 premS 🚨  | !discord !csgoskins  #REKLAMA [+18],185,2025-12-29T23:05:59Z,pl,https://static-cdn.jtvnw.net/previews-ttv/live_user_discostar-{width}x{height}.jpg,True
316541647070,881094525,ann1ed,Ann1ed,21779,League of Legends,SoloQ en NA full | OTP Akali - Road to Master en NA !pc !redes,179,2025-12-29T23:51:15Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_ann1ed-{width}x{height}.jpg,False
316826649818,46422375,pastelero_yuuta,pastelero_yuuta,21779,League of Legends,9 DIAS PARA 800 LPS| 650 LPS EMPEZAMOS     !opgg,178,2025-12-29T23:14:01Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_pastelero_yuuta-{width}x{height}.jpg,True
315771342693,633838285,h4rncs,h4rncs,32399,Counter-Strike,X !skins !social,174,2025-12-30T00:38:24Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_h4rncs-{width}x{height}.jpg,True
316777904502,526104240,japaskins,japaskins,32399,Counter-Strike,SORTEIO MENSAL DE R$7.500❗MYDI ❗PLAY❗CSGONET❗SITE❗RIFA ❗LOJA,173,2025-12-29T22:59:50Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_japaskins-{width}x{height}.jpg,False
316910563188,169131601,guaxilol1,Guaxilol1,21779,League of Legends,rush 1100 pdl na smurf. 930/1100  !curso,172,2025-12-29T20:56:26Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_guaxilol1-{width}x{height}.jpg,True
315604652903,1027557235,batemanl9,BatemanL9,21779,League of Legends,iRON FiSTAGE 24/7 | SMURFiNG iS FUN! | JOiN !dorsia | DONATE CHARiTY | NEW TROLLiNG ViDEOS SOON,169,2025-12-28T22:00:54Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_batemanl9-{width}x{height}.jpg,False
315059957332,1227505164,iikka_artturi,IIKKA_ARTTURI,32399,Counter-Strike,shy 2am shy stream !ig,169,2025-12-30T00:31:35Z,fi,https://static-cdn.jtvnw.net/previews-ttv/live_user_iikka_artturi-{width}x{height}.jpg,False
316001075800,44019612,anniebot,anniebot,21779,League of Legends,Annie Main,169,2025-12-29T22:06:22Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_anniebot-{width}x{height}.jpg,False
316540023646,57659145,duoking1,duoking1,21779,League of Legends,Challenger flex climb because solo q is too hard | !milk |,165,2025-12-29T22:13:17Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_duoking1-{width}x{height}.jpg,False
316605070944,183969228,s2guizinho,s2guizinho,32399,Counter-Strike,🏆 MADRUGADÃO ALCOÓLICO de Lobby no CS 😤 ❗️Contato,165,2025-12-30T00:57:02Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_s2guizinho-{width}x{height}.jpg,False
316000446296,45687461,shodesu,ShoDesu,21779,League of Legends,💥must win💥support 880 LP start !coaching,160,2025-12-29T20:27:28Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_shodesu-{width}x{height}.jpg,False
316858723317,94330404,oi_igu,OI_IGU,32399,Counter-Strike,QUASE ANO NOVO ❗keydrop  ❗skinplace   ❗hellcase  ❗CSGOCASE  ❗MELBET   ❗PREDIVA   ❗contato,159,2025-12-30T01:09:55Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_oi_igu-{width}x{height}.jpg,True
315769847141,31239503,eslcs,ESLCS,32399,Counter-Strike,HIGHLIGHTS: Vitality vs Astralis - IEM Chengdu 2025,156,2025-12-29T21:27:07Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_eslcs-{width}x{height}.jpg,False
316484347484,22559049,yodatv,YoDaTV,21779,League of Legends,hello yes i am alive jarvan/shyvana d1 start <Method>  | !newvdh !newppal !tierlist | !youtube,153,2025-12-30T00:53:56Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_yodatv-{width}x{height}.jpg,False
316188624727,44334603,geranimo,Geranimo,21779,League of Legends,Year end soon | Climb time,144,2025-12-29T18:51:00Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_geranimo-{width}x{height}.jpg,True
316776746102,265534270,dududuelista,dududuelista,21779,League of Legends,Voltando a ativa - TOP 1 RIVEN BR  !sociais !chute !discord !youtube !buff,135,2025-12-29T20:27:19Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_dududuelista-{width}x{height}.jpg,False
316858713717,171892066,lordsemilol,lordsemilol,21779,League of Legends,BUSCANDO CHALLENGER SEM RAMMUS (ELO GM)  !COACH !ANÁLISE !EXITLAG !SEMAD,144,2025-12-30T01:08:50Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_lordsemilol-{width}x{height}.jpg,False
