user_id,login_name,user_name,broadcaster_type
75342314,thoughtsfromthefuton,ThoughtsfromtheFuton,affiliate
730226966,solissreal,SOLISSreal,affiliate
1323639063,blazowatyxd,blazowatyxd,normal
225403162,nuvluck,Nuvluck,affiliate
484270371,xloret,XloRet,normal
41279796,gwyn2507,Gwyn2507,normal
29237642,rip3ro,Rip3rO ,affiliate
589193614,starsvoiid,starsvoiid,normal
111845805,patheticgirl43,patheticgirl43,affiliate
183476504,floofycanadian,FloofyCanadian,affiliate
689922338,lupusmagnus_,LupusMagnus_,normal
1384653159,daajuuu,daajuuu,normal
422928793,berenthel,Berenthel,affiliate
429646237,bemyvalentine_3,bemyvalentine_3,affiliate
181297603,book_of_gaming,Book_of_Gaming,affiliate
661217737,arientf,Arientf,normal
75866499,oceanicpit,oceanicpit,affiliate
30794064,iam_lash,iam_lash,affiliate
1068376401,ratdingler,ratdingler,affiliate
1212178867,kemposcime21,kemposcime21,normal
185115087,calipsouwu,CalipsoUwU,affiliate
415949157,rinhsc,rinhsc,affiliate
181789036,pastaplug,pastaplug,affiliate
218308890,leaagonzalez,leaagonzalez,affiliate
43131180,rilict,rilict,normal
225894766,sxbric,sxbric,affiliate
469786996,eleddyt,ElEddyt,partner
1312924022,min_yoona17,min_yoona17,normal
175940014,snayrat,SnayRat,affiliate
961159639,blondxxxfps,BlondxxxFPS,affiliate
262775276,devildannie,DevilDannie,affiliate
521986330,spiritmusik,SPIRITmusik,partner
560456038,ardentermine36,ArdentErmine36,normal
180773256,ondinamyc,OnDinamyc,affiliate
723607965,misstres84,misstres84,affiliate
170746277,undeaddbroken,UndeadDBroken,affiliate
529129915,estigmadark,estigmadark,normal
1276764663,rearu_o,れアる,affiliate
857874745,tangyuanlol,tangyuanlol,normal
163881283,madman69,madman69,normal
887562564,dwarlyn,Dwarlyn,normal
521773545,kushion42o,Kushion42o,affiliate
413196576,gthooyman,gthooyman,affiliate
785850735,moodie_35,moodie_35,normal
617177458,mami_azul,mami_azul,affiliate
407904667,lordchaulk,LordChaulk,affiliate
1385947551,king_noxus525,King_Noxus525,normal
864444865,andrrez357,andrrez357,affiliate
149447153,jhoelmalzahar,JhoELMALZAHAR,affiliate
141812069,duckhuntfan07,duckhuntfan07,normal
544661864,evi_55,evi_55,affiliate
951984575,midwaycafe,midwaycafe,normal
545841647,erikthecueist,erikthecueist,affiliate
796090866,84rhino,84Rhino,affiliate
545137019,zonaal,zonaal,affiliate
841523592,zlukkazz,zLUKKAZz,affiliate
741319097,rvmzey_,らむじー,normal
665395741,youngoldd,YoungOldd,affiliate
1015374442,yummi_yups,yummi_yups,affiliate
461709942,qrowreed,QrowReed,affiliate
596550271,akakuke,akakuke,affiliate
978969087,tellmexd,tellmexd,normal
509698596,djrush4u,djrush4u,normal
620126839,xolizzi,xolizzi,affiliate
857023127,adevious1,adevious1,normal
767353500,lovik2,lovik2,normal
45687461,shodesu,ShoDesu,partner
827679431,laurenphoebemusic,laurenphoebemusic,affiliate
103817933,vflyt,vFlyt,affiliate
529605144,namisupera,namiSUPera,affiliate
115761699,livewithshade,livewithshade,affiliate
78635623,anotherundead,anotherundead,affiliate
44835536,the_darko,The_Darko,affiliate
612262405,erika_brand_new,erika_brand_new,affiliate
600597004,babeybunnyboo,babeybunnyboo,affiliate
668918314,panic_drk,panic_drk,normal
234545749,owkarnage,OWKarnage,affiliate
426336938,sesuko,Sesuko,partner
133407412,nainaitales,nainaitales,affiliate
82977462,madamcarter,Madamcarter,affiliate
31302362,mrlukyz,MrLukyz,affiliate
1071800867,llsifou,سيفو,affiliate
1404215889,k_sizzle05,K_Sizzle05,normal
40968796,lawlman,Lawlman,partner
575644272,ronvilon,RonVilon,affiliate
121053873,champzttv_,ChampzTTV_,affiliate
97247923,zynahara,Zynahara,partner
639099574,twitchmedia86,twitchmedia86,partner
177152588,blpst,blpst,affiliate
558113382,baruboy,baruboy,affiliate
156099256,kamaelzinho,kamaelzinho,affiliate
548217588,fmparaiso42,fmparaiso42,normal
716005895,vexh1ra,vexh1ra,normal
650633764,solomiyo,solomiyo,normal
261005937,caputtifps,Caputtifps,affiliate
125280968,mandoplays,MandoPlays,normal
1212654329,drj19802,DrJ19802,normal
412885512,me4mow,Me4Mow,affiliate
1062707891,itsaishafaith,itsaishafaith,normal
159949569,lasisterr,LaSisterr,affiliate
691233581,halieus_jam,Halieus_Jam,normal
1118020119,ermin1996,Ermin1996,affiliate
523215394,chebouk,chebouk,normal
184771138,foka,FoKa,partner
709747279,montae5s,Montae5s,affiliate
401433295,heimercat,Heimercat,affiliate
932012832,hfwszclawjnrkasfu,hfwszclawjnrkasfu,affiliate
491528714,oddball228,oddball228,normal
532636174,runtzwizard420,runtzwizard420,normal
1397678612,zl0vezs,ZL0VEZS,normal
188277293,fruti93,Fruti93,normal
424993330,fuukas_,FUUKAS_,normal
798892709,mewtor_music,mewtor_music,normal
650175144,x66penguino,x66penguino,normal
417276662,perro_de_la_nasa,Perro_de_la_Nasa,affiliate
1286873644,wokadyn,wokadyn,affiliate
584213047,veggas9,veggas9,affiliate
868409996,drbryantsfunhouse,DrBryantsFunhouse,normal
1065656975,linwisky,Linwisky,normal
426533521,kiddtacular_ow,kiddtacular_ow,affiliate
76800764,oreoishida,Oreoishida,affiliate
777151274,desencantadolive,DesencantadoLIVE,normal
28549779,jezcss,jezCSS,normal
650240677,calpal242,calpal242,affiliate
146662083,dunlol,dunlol,partner
889791223,instantkitty,InstantKitty,affiliate
1048797862,ryujin1101,ryujin1101,normal
741728940,dr4l3x,Dr4l3x,affiliate
484352699,pingasniper,pingasniper,normal
1301799622,changan63,Changan63,normal
73179952,art1cuna,Art1cuna,affiliate
276898327,angeltron777,angeltron777,affiliate
204825096,mauriciomizer,mauriciomizer,affiliate
61809195,bonedaddy_tv,BoneDaddy_tv,affiliate
102621774,lucaspierry1,lucaspierry1,affiliate
71918286,repobah,Repobah,partner
62153461,genericadulthuman,GenericAdultHuman,affiliate
487514687,kata_chu,kata_chu,affiliate
553706054,goatmonk,goatmonk,normal
1062052437,cam_oncam,cam_oncam,affiliate
1374642793,uglyrizzler,uglyrizzler,normal
440672895,eudunha_,eudunha_,affiliate
42214058,infernodan10,Infernodan10,affiliate
547316476,hikkiboyo,hikkiboyo,affiliate
48996910,cathilek,Cathilek,normal
493019735,salttrucks,SaltTrucks,affiliate
172302966,keyiitem,keyiitem,affiliate
147022476,pinkdrive,pinkdrive,affiliate
1287348881,hagerr0,hagerr0,affiliate
189997715,critket98,Critket98,affiliate
75653817,troya_play,troya_play,normal
511910632,thatguycrazi21,ThatGuyCrazi21,normal
546415101,noob_boop,noob_boop,normal
1256923655,asianeac,AsianEAC,normal
115843592,spacepilotcz,spacepilotcz,normal
275833351,batouuucs,batouuuCS,affiliate
84320815,mystiganx,MystiganX,affiliate
677553166,pentaless1,Pentaless1,affiliate
126985261,scrubnoob,ScrubNoob,partner
36004700,realmasteryi,RealMasteryi,normal
132866963,25mejaistacks,ぱま_,affiliate
1360012191,noahtherarest,noahtherarest,affiliate
529163197,igaljewish,igaljewish,affiliate
117973982,drinx_r,Drinx_r,affiliate
97035256,step1v9,step1v9,affiliate
38183741,redcloud15,redcloud15,affiliate
190210915,semi_baked,Semi_Baked,normal
95413104,chemilo,chemilo,affiliate
152085387,lautaagameplays,Lautaagameplays,affiliate
1413587917,theabysmalplayer,TheAbysmalPlayer,normal
794092521,secret_squid_x,secret_squid_x,normal
819340326,46aku,46AKU,normal
477570097,theowlsclock,TheOwlsClock,normal
624731032,lpatatelegned,lpatatelegned,normal
1102554035,radiodarkitalia,RadioDarkitalia,normal
515892188,yuyuduki,悠月ユウ,affiliate
510452743,incomprisvt,IncomprisVT,affiliate
452125731,gosnei_,gosnei_,affiliate
259760954,rhozlid_,rhozlid_,normal
770302863,iiiilllliixz,iiiilllliixz,normal
32514968,kitren_,Kitren_,affiliate
818717605,xxgoharysxx,XxGOHARYSxX,affiliate
639165399,luargamingssj,luargamingssj,affiliate
1276437495,whitewqlfv3,whitewqlfv3,affiliate
527606606,shutgoroh0viy,shutgoroh0viy,normal
141108051,synthwavereys,SynthWaveReys,affiliate
72590165,msmungy,MsMungy,affiliate
572515219,themuzikconnexion,themuzikconnexion,normal
903029695,mafiopoli,Mafiopoli,normal
1180607468,maozinhacs2,MaozinhaCs2,affiliate
1281762285,negomicha1771,negomicha1771,normal
40576042,guzztavolf,guzztavolf,affiliate
104129412,pseuderity,Pseuderity,affiliate
820077456,boascs,boascs,affiliate
533521335,st33lgaming,st33lgaming,affiliate
1178919895,diegoweitzel,diegoweitzel,normal
1321952269,rumbotmusic,rumbotmusic,normal
1406821435,djcirculr,DjCirculR,normal
602317894,patrykozss,patrykozss,normal
121857105,solohitmangg,SoloHitmanGG,affiliate
89318254,musejose,musejose,normal
416686979,babry_74,バブリーなのです,affiliate
789439394,cesarradiorock,cesarradiorock,normal
839345079,kukiwakame_vv,くきわかめ_,normal
139453372,psuko_,psuko_,normal
44524520,bucketpe,BucketPE,affiliate
101540847,fabled_emperor,fabled_emperor,affiliate
1048208462,chilemorrooon,chilemorrooon,affiliate
108880741,alex_ned,ALEX_NED,normal
36889472,nitrox_ch,nitrox_ch,affiliate
839689099,akaliis123,炎紫龍,affiliate
761373708,c1scogg,c1scogg,normal
37774367,magnaxeon,Magnaxeon,affiliate
134488952,patchthesquid,PatchTheSquid,affiliate
150725432,rewniie,rewniie,affiliate
443425623,bouclemarlin20,BoucleMarlin20,affiliate
148530013,baltazarim,Baltazarim,affiliate
498230200,spicykoalaroll,SpicyKoalaRoll,affiliate
150545425,cebollita991,cebollita991,affiliate
408593451,blytz_ow,blytz_ow,normal
85025654,pykeologist,Pykeologist,affiliate
541385607,meekeerr,Meekeerr,normal
50275215,mitachuz,mitachuz,affiliate
592602121,itsjustdaym,itsjustdaym,affiliate
855335988,togur_,Togur_,affiliate
789210076,solosupreme2265,solosupreme2265,normal
166372351,honoratoawp,honoratoawp,affiliate
121709587,mattux_93,MatTux_93,affiliate
195519307,solahri12,solahri12,affiliate
32056247,loganger_maverick,loganger_maverick,affiliate
1407362006,planetxscape,PlanetXscape,normal
160785421,romaxann,RomaxAnn,affiliate
183870492,miguelangelcsgo,MiguelAngelCSGO,affiliate
1365042024,emeriss__,Emeriss__,normal
70181716,ladychikorita,LadyChikorita,affiliate
147776391,nottblackk,nottblackk,affiliate
44753882,piticus,Piticus,affiliate
152134684,rayming,Rayming,affiliate
140174364,godtux,Godtux,normal
492921900,dziubson_tv,DziubsoN_tv,affiliate
114500436,pakkit_tech,Pakkit_Tech,affiliate
839852908,switzwiz,SwitzWiz,normal
52536179,lestforce,LestForce,affiliate
591569780,rootzman,rootzman,affiliate
1403167636,amayachuu,amayachuu,affiliate
609412030,miinkiu,Miinkiu,affiliate
406217731,manucs02,manucs02,normal
97051674,trxian_1,trxian_1,normal
997876550,spatemediaempire,spatemediaempire,normal
519562062,borademonwindyt,borademonwindyt,affiliate
507208712,juaanch1,juaanch1,partner
1025876792,destroyer3_2,DESTROYER3_2,normal
121693012,seraphium0123,Seraphium0123,normal
436446052,9jiyan_yy,九紫嫣シエン,affiliate
1392436127,adhie18,adhie18,normal
431088546,oscar_twitch777,oscar_twitch777,normal
504275935,papuu101,papuu101,normal
708011268,larzstars,LarzStars,normal
1315284249,qiuorrazxc,qiuorrazxc,normal
154297641,lootblox,Lootblox,affiliate
1322951984,fee1ingblue,fee1ingblue,normal
423552147,odysphere,Odysphere,normal
230024368,r3busie,r3busie,normal
608494862,issacsucksatgames,issacsucksatgames,normal
553575747,sushigami420,SUSHIGAMI420,affiliate
148858007,kevooo304,Kevooo304,affiliate
479569080,carliin9,carliin9,normal
147203282,xf1schx_,xf1schx_,affiliate
235037943,spunkyslicks,spunkyslicks,normal
794617113,matheusmznn,matheusmznn,normal
1234003281,glitchedout555,glitchedout555,normal
686450026,dracario77,Dracario77,normal
547202158,ops_03,OPS_03,normal
196175012,shiftxd_val,shiftxd_val,normal
24782048,toidielpurp,Toidielpurp,affiliate
547497239,kaseyjones800,kaseyjones800,affiliate
543270187,bakanvt,BakanVT,affiliate
570008921,ogabesz,OGabesz,normal
71918967,pargashow,PargasHOW,normal
497771909,llwolffolobo,LLWolffoLobo,affiliate
191358038,e_o_chaveiro,e_o_chaveiro,normal
732144883,84bayaga,84Bayaga,affiliate
792847628,rip6afps,rip6afps,normal
1267115300,cumonly,cumonly,normal
1275471239,arcaden_ttv,arcaden_ttv,partner
705586580,ikehillem,ikehillem,affiliate
465069229,angelodylan1,AngeloDylan1,normal
115533036,positiontv,Positiontv,affiliate
183510288,yaakovlol,yaakovlol,normal
93529406,f0rsakenwow,f0rsakenwOw,partner
800433499,plaitan2006,plaitan2006,normal
46376285,methven,METHVEN,affiliate
490808693,manobrikas,ManoBrikas,affiliate
460580213,buckybarneszzz,buckybarneszzz,affiliate
138077281,ferahawk,FeraHawk,affiliate
542991462,julius_deaf,julius_deaf,normal
136242330,pundbot,Pundbot,normal
49702168,ryvos,Ryvos,normal
178251057,reemugh,reemugh,affiliate
759489844,scrimsesh,scrimsesh,affiliate
1322034528,hendycreek,hendycreek,affiliate
764454018,alm1xcs,alm1xcs,normal
502031536,silentuuuu,Silentuuuu,affiliate
78193960,stabmrstabby,StabMrStabby,partner
141813051,300clownfiesta,300CLOWNFIESTA,affiliate
1406477677,tireks667,tireks667,normal
516318583,mellyacholy,멜랴,normal
114025627,vad1k13,vad1k13,normal
923477269,itsjustwoogle,itsjustwoogle,normal
774317387,mygi3,mygi3,normal
244507760,magic899tv,Magic899TV,affiliate
822715532,quadrillion_0,quadrillion_0,normal
72410268,purxecstasy,purXEcstasy,normal
1365861553,meen_man,meen_man,affiliate
37627091,burntroc,BurntRoc,affiliate
203269358,youmsinho,youmsinho,affiliate
1210803539,lawhorngaming,LawhornGaming,affiliate
31761787,imcuddlebear,imCuddlebear,affiliate
259007594,itzendless_,ItzEndless_,affiliate
886482094,daddylougaming,DaddyLouGaming,affiliate
171664612,nuckingfuts11,nuckingfuts11,affiliate
492184868,poeti80,poeti80,affiliate
570139988,ms_mayhem010,ms_mayhem010,normal
97346910,mitophonic,Mitophonic,normal
464414048,leoky_hikary,leoky_hikary,normal
1398318166,lane5489,lane5489,normal
168060204,dewiegaming,DewieGaming,affiliate
1288627511,zepo192,zepo192,normal
479815041,frkimber,FrKimBeR,affiliate
490415222,guinquisx,guinquisx,normal
131474554,bigrobey,bigrobey,affiliate
615015663,sobernima,SoberNima,normal
133326152,denzsguy,Denzsguy,affiliate
590881928,albertocrimson,albertocrimson,normal
740566154,level_up_emri,Level_Up_Emri,normal
122659978,sb13sb,Sb13Sb,affiliate
449881251,lc_jer3x_,lc_jer3x_,affiliate
141976808,tigydavid134,Tigydavid134,normal
29713714,slimeboyseaker,SlimeboySeaker,affiliate
433071480,hiike18,Hiike18,normal
414295171,kmramirezlol,kmramirezlol,affiliate
400155778,keomaa_,Keomaa_,affiliate
88548524,lack1cs,lack1cs,affiliate
91202795,sully44b,Sully44B,normal
885204221,tinatheterror,tinatheterror,affiliate
72590635,reverendnut,ReverendNut,normal
1172383098,noaimflame,NoAimFlame,partner
629286267,honokori1,HONOKORI1,normal
639378524,sacidobracinho,sacidobracinho,affiliate
99984506,pibaldi,pibaldi,partner
78259382,carlislesimmons,CarlisleSimmons,affiliate
501589185,v0sek,v0sek,normal
252781856,brawlpro_ow,brawlpro_ow,normal
791684392,triton,Triton,partner
92661084,cronixx57,cronixx57,normal
562472050,thatonechik97,thatonechik97,normal
258516193,vlasikttv,VlasikTTV,normal
27895236,zeldathon,Zeldathon,partner
265872802,fotografos001,fotografos001,normal
770450879,sunraku_49,sunraku_49,affiliate
161998274,n1ckor,N1ckor,normal
151807438,splattherpunk,splattherpunk,normal
926868955,riperkz,Riperkz,affiliate
430384645,pavuulo,pavuulo,normal
483403236,palomorequiem,PalomoRequiem,affiliate
1300424153,cris_tm96,cris_tm96,affiliate
520529403,tootstunes,TooTsTunes,affiliate
79210031,vylegloom,VyleGloom,affiliate
1314956862,hayan_mr,hayan_mr,normal
148645452,barconha,barconha,affiliate
825615948,radiosurprise,RadioSurprise,normal
157230688,audingalt,AudingaLT,normal
220554692,thegazmann,TheGazMann,affiliate
402105834,feeldasauur,FeelDaSauur,affiliate
47277596,wherejago,Wherejago,affiliate
675309137,ankithwoods,ankithwoods,normal
1285252716,asg1888gg,asg1888gg,normal
956589686,sxdboy4l,SXDBOY4L,affiliate
529802899,averagejoe0120,AverageJoe0120,affiliate
1094870683,stormimybaby,stormimybaby,normal
252257695,sonic10j,sonic10j,partner
47490467,its_deadbunny,Its_Deadbunny,affiliate
546104789,hoodiestealerr,Hoodiestealerr,affiliate
1100916286,z1elton,z1elton,affiliate
171976271,querino21,querino21,normal
934553187,planetrover_,planetrover_,normal
1090119296,gbprd,gbprd,affiliate
193341071,rickysan01,rickysan01,affiliate
239445561,kirgeejay,kirgeejay,normal
262251926,ddeniel_,ddeniel_,affiliate
1048864181,arielvt_,arielvt_,affiliate
806610556,mgclutch,mgclutch,partner
990586532,pykedubz,pykedubz,affiliate
1246881496,rizzl_e,Rizzl_e,affiliate
548103899,generex,GenereX,affiliate
484746693,gxnnerlive,GxnnerLIVE,affiliate
242312700,nesu_kun,ねすてぃー,partner
816735795,bigboootyblaster,bigboootyblaster,normal
605857342,aesuu_u,Aesuu_u,affiliate
494216791,chyyzzy,chyyzzy,affiliate
756704976,aquazin__,aquazin__,affiliate
1032857259,smarttv3,SmartTv3,normal
146253509,marley_fps,marley_fps,normal
83027434,cloud_original,Cloud_Original,affiliate
140731931,maxx_row,Maxx_row,affiliate
786851395,vfximenes,vfximenes,normal
700901001,kbelozl,KbeloZL,affiliate
107996719,cheesybeanz,cheesybeanz,normal
208250311,miamikush305,MiAMiKush305,affiliate
42411551,collionlol,collionlol,affiliate
795846183,prod_db,prod_db,affiliate
52930158,kfx_marius9130,KFX_Marius9130,normal
1278944893,kymfamily,kymfamily,normal
26551727,mang0,mang0,partner
1317414329,quakezerg,QuakeZerg,normal
140060117,kevgotthejuicee,kevgotthejuicee,normal
162440880,lllllkimlllll,lllllKIMlllll,normal
155592375,animeneax,Animeneax,affiliate
104392098,papitonyxx,papitonyxx,normal
1172547025,lillithlovve,LillithLovve,affiliate
154691060,gaethaaan,Gaethaaan,partner
427795964,arti_frosty,arti_frosty,affiliate
1339467266,senalkin,senalkin,affiliate
262481432,geer_0,Geer_0,affiliate
560047645,xiteirofps1,xiteirofps1,normal
778397229,sariwaifu,SariWaifu,affiliate
1408312888,masyanya_ssm,masyanya_ssm,normal
917104022,robbynwusic,RobbynWusic,normal
183969228,s2guizinho,s2guizinho,affiliate
96364087,youjukekila,youjukekila,normal
92382816,frodopollon,frodopollon,normal
546006646,thebananabubble,TheBananaBubble,affiliate
200746620,suniixxx,suniixxx,normal
477619849,bahmanuu,bahmanuu,affiliate
1124623782,nicholasf1amel,Nicholasf1amel,affiliate
403711418,a_t3n,a_t3n,affiliate
555410959,luvi4_,Luvi4_,normal
241165842,zelaray,Zelaray,partner
574023195,jeffgames011,JeffGames011,normal
591701575,marllonlenda,MarllonLenda,affiliate
703522433,huuustler,huuustler,normal
131147429,ttvdenisuru,ttvdenisuru,affiliate
237135348,montylokuras,MontyLokuras,affiliate
180332047,levinbane,Levinbane,normal
1016653470,xzeitk,xZeitK,affiliate
428893855,ricradiostudio01,RICRadioStudio01,normal
942663347,ifaisal8q,ifaisal8q,normal
175449805,siebenundsechzig_,siebenundsechzig_,normal
86681296,thefoxfps,thefoxfps,normal
123463086,mcecl,McEcl,affiliate
808134166,42miller_,42miller_,normal
71329330,blackspider99,blackspider99,affiliate
790767280,moonfviry,moonfviry,affiliate
165488314,barr4k,barr4k,partner
112780849,cerealbox80,Cerealbox80,affiliate
1398154735,asafelz,AsafElz,normal
769173224,linninjaa,LinNinjaa,affiliate
102786914,cooruja,Cooruja,partner
1332717542,girlwtheaxe,girlwtheaxe,normal
166356714,fab_off1cial,fab_off1cial,affiliate
649094906,juantaich0,JuanTaich0,affiliate
429598505,matheusarmine,matheusarmine,affiliate
158115626,gumbington204,gumbington204,affiliate
944039760,haganbaney,Haganbaney,normal
610936698,papikorivt,PapiKoriVT,affiliate
90318785,zgrywu_,zgrywu_,partner
148711191,redragon_es,Redragon_ES,affiliate
50505544,gemrie,Gemrie,affiliate
202467170,bellahbean,bellahbean,affiliate
262203278,scraf_x1,scraf_x1,affiliate
1193207751,azayellohorrivel,azayellohorrivel,normal
456796122,punchparty22,punchparty22,normal
913663768,eye993,eye993,normal
82274084,furrytooth,FurryTooth,normal
793945939,hinaeruru,hinaeruru,affiliate
186378114,noaz3,noaz3,normal
189687701,icrt,ICRT,partner
707815348,mr_saladdo,mr_saladdo,normal
128919513,paclight,PacLight,affiliate
39446247,pakkachi,pakkachi,affiliate
44033773,arlenz,Arlenz,normal
424797933,phoenixfox,phoenixfox,partner
645981947,mjssion,Mjssion,normal
948283156,lagouttedacid,lagouttedacid,normal
28878620,andrew709,andrew709,normal
975529782,darkynuwu,darkynuwu,affiliate
133506919,sethvibez,sethvibez,normal
936748791,re_dact3d,re_dact3d,normal
69298007,voltage_lol,Voltage_Lol,affiliate
95020905,weaklytv,WeaklyTV,affiliate
240478061,thyzok_,Thyzok_,affiliate
225355636,akvedo,akvedo,affiliate
664463229,lindaoffytb,lindaoffytb,affiliate
534161287,thekrypticrelic,thekrypticrelic,normal
93382545,sleepiluna,SleepiLuna,affiliate
486795009,koalaxdq2,koalaxdq2,affiliate
854288148,dadfistow,DadFistOW,affiliate
881469312,cornqod,cornqod,normal
986769297,luxentropic,luxentropic,normal
551298963,dayxterr,Dayxterr,affiliate
454092741,rockyrackz,rockyrackz,normal
91809734,chroo__,Chroo__,affiliate
776841159,zeyenvt,ZeyenVT,normal
414099220,galaxysrabbit,GalaxysRabbit,affiliate
745514838,worldqc,WorldQC,affiliate
938911646,chuckmangionee,chuckmangionee,normal
166111148,pintoxic,PINTOXIC,affiliate
1129064380,kina_fps,kina_fps,affiliate
824485822,cubancoral,cubancoral,affiliate
640526294,t1germaneune,t1germaneune,normal
176269271,yanekcze,YANEKCZE,affiliate
1002497879,anaxplayss,AnaXPlayss,affiliate
203859820,luuckiss,Luuckiss,affiliate
1216210816,jjzeek2,jjzeek2,normal
1326573542,eekay011,EeKay011,affiliate
213690079,husky_au,husky_au,affiliate
147826626,miwo,Miwo,partner
151775174,jcmquantum,JCMQuantum,affiliate
496690909,woolseybaby,woolseybaby,normal
1299916637,zolpidem_15mg,Zolpidem_15mg,normal
275425175,hauki41,hauki41,normal
1247602607,deepforcusradio,DeepForcusRadio,normal
868575184,nerf_hamoo,NeRF_HaMOo,affiliate
1058875349,efeceeme,efeceeme,normal
1112549350,ogachan26,おがちゃんゲーム麻里子さま,normal
763340511,ontofoxy,ontofoxy,normal
777348928,silvi0cs,silvi0cs,normal
510732101,kolopak_,kolopak_,normal
1389995848,da_fishh,da_fishh,affiliate
197715838,deathofdragon2,deathofdragon2,affiliate
227157969,bingo_spoofy,bingo_spoofy,affiliate
59189213,jayden,Jayden,partner
22128616,dark817,DARK817,partner
512141044,yuumiakemecry,Yuumiakemecry,affiliate
238888712,moas1a,moas1a,affiliate
47998875,yellow_flash26,Yellow_Flash26,normal
111044378,kinggoonkriz,KingGoonKriz,affiliate
99559211,hyperteddyy,hyperteddyy,affiliate
161048528,zeb_ow,zeb_ow,affiliate
280143831,puigocs,puigocs,normal
753592088,cagedent,cagedent,normal
1029285663,nekonokiko,寝子乃きこ,affiliate
500459336,milayafps,milayafps,affiliate
1297999711,mistershito,mistershito,normal
609265603,bykostja,byKostja,normal
231516138,psychodaddysam,PsychoDaddySam,affiliate
33630039,hsedecanter,HSEDECANTER,normal
87615428,ibally,iBALLY,partner
540960734,elchuky049,elchuky049,affiliate
997041885,joybirdexe,joybirdexe,affiliate
130410217,sirkauss,SirKausS,affiliate
174581547,lafinesseee,lafinesseee,normal
113256251,chillhopradio,ChillhopRadio,partner
1056925575,t1katyzinha,t1katyzinha,normal
452962191,twizzisk,twizzISK,normal
134719457,ddswsh123,宗秀,affiliate
153053212,dezipajac,dezipajac,affiliate
217901144,ayeeitsray,ayeeitsray,affiliate
1135028326,azooz_ae1,azooz_ae1,normal
78243997,lordac91,Lordac91,affiliate
1232103619,beatexclusives,beatexclusives,affiliate
51456260,shingostream,shingostream,normal
77048073,lizzvega,LizzVega,partner
441837680,dokidoodles,DokiDoodles,affiliate
645425272,gray3ch,_ぐれい_,affiliate
1062414519,shadowblaze613,ShadowBlaze613,affiliate
167422182,tekiolol,tekiolol,normal
513173788,m0tsart_____322,m0tsart_____322,normal
28158042,r4mbotv,R4mboTV,normal
791046237,refl1ck_,refl1ck_,normal
83110007,mefaun,Mefaun,affiliate
183199863,thegemeox,thegemeox,affiliate
825370750,sytradiomusic,sytradiomusic,normal
59549683,lupinmay,LupinMay,affiliate
96528376,delusionaldomo,delusionaldomo,normal
856205378,electro_goon_djflik,electro_goon_djflik,normal
1257351280,ajshdp,ぺなたこ,affiliate
146696365,machiinya,machiinya,affiliate
812116001,juiceboxlive2005,JuiceBoxLive2005,affiliate
705603645,mz_stream,MZ_Stream,normal
127477861,ssilverfox_,ssilverfox_,affiliate
480422005,pissgoth_,pissgoth_,affiliate
123889650,hopefulx,Hopefulx,partner
555132991,hyoonson,hyoonson,normal
277489793,saasoulive,Saasoulive,affiliate
806611107,megagonefree,megagonefree,affiliate
435562732,drsunscreen,DrSunscreen,affiliate
248047903,peachy_yumi,peachy_yumi,affiliate
907880493,amulet_17,Amulet_17,normal
182446154,tally63,tally63,affiliate
1413064788,chimay1v9,chimay1v9,normal
143616102,uwantsomecheeese,uwantsomecheeese,normal
48720018,taycats,TayCats,affiliate
420653257,darkler1,darkler1,normal
188393703,ricabogo,ricabogo,affiliate
981379363,mtwcs2,mtwcs2,normal
57485351,rxproductions,rxproductions,affiliate
163637305,ruggadg,RuggaDG,affiliate
1001498631,heyitsbacon_,HeyItsBacon_,affiliate
849143825,missreapers,MissReapers,affiliate
546433099,timmy_cz,Timmy_CZ,affiliate
83683409,canplayr,canplayr,affiliate
112208014,bazinho,BAZiNHO,affiliate
39708834,alexc1p,alexC1P,affiliate
663414809,mazariiii,mazariiii,normal
90417246,siw1,siw1,normal
221210762,cao_812,草草不在,partner
476391575,squishy_bunnii,Squishy_Bunnii,affiliate
612657340,duhasolyaridze,duhasolyaridze,normal
203581649,gregxter,Gregxter,partner
4892882,marvelc5,Marvelc5,affiliate
105933024,ore0hd,ore0hd,normal
75687945,twibiii,twibiii,normal
613066801,official_joncohd,Official_JoncoHD,normal
709814334,idk_butanime,idk_butanime,normal
1379117174,paranoia_991,paranoia_991,normal
58730617,tildis_tv,tildis_tv,affiliate
532162688,dj_chris_s,dj_chris_s,normal
751872130,lauragabelo,LauraGabelo,affiliate
493037825,rolixsoun,rolixsoun,affiliate
1134635234,rocolaok,rocolaok,normal
47098109,dalequerida,dalequerida,affiliate
1266149630,miftah_learning_corner,Miftah_Learning_Corner,normal
608790796,uncleslim20,uncleslim20,normal
449653009,dedplato,dedplato,normal
482830364,xzerinhox,xZerinhox,affiliate
55158811,makhaiira,Makhaiira,affiliate
559573066,deaddogsaloon,DeadDogSaloon,normal
467888218,onecleverfoxx,onecleverfoxx,affiliate
675457051,daffystep,daffystep,affiliate
1393600568,volod9_kotik,VOLOD9_KOTIK,normal
1254680635,solo_ai_dj,solo_ai_dj,normal
735996077,sk_69_88,ハッパ8,affiliate
712747246,xxitslena,xxitslena,affiliate
36104430,otchottv,OtchoTTV,affiliate
186951706,arieander,Arieander,normal
1397417959,mastergamer9,MasterGamer9,normal
277276707,zairukox,ZairukoX,affiliate
