igdb_id,category_id,game_name,genre_id
252277,582568984,Nightmare Zapping,32
252277,582568984,Nightmare Zapping,34
253100,1957986522,Everhood 2,7
253100,1957986522,Everhood 2,12
253100,1957986522,Everhood 2,31
253100,1957986522,Everhood 2,32
253876,374108301,Pale Coins,12
253876,374108301,Pale Coins,31
253876,374108301,Pale Coins,32
261813,1364005419,Pampas & Selene: The Maze of Demons,8
261813,1364005419,Pampas & Selene: The Maze of Demons,31
261813,1364005419,Pampas & Selene: The Maze of Demons,32
265960,235446742,Refind Self: The Personality Test Game,31
265960,235446742,Refind Self: The Personality Test Game,32
278600,1985775240,Unrailed 2: Back on Track,32
278600,1985775240,Unrailed 2: Back on Track,33
288148,1117114475,MikoVerse,13
288148,1117114475,MikoVerse,31
288148,1117114475,MikoVerse,32
291531,27846093,Kneedle Knight,8
291531,27846093,Kneedle Knight,9
291531,27846093,Kneedle Knight,12
301799,1756112694,Drill Core,15
301799,1756112694,Drill Core,32
303936,1625858620,Supernatural,31
303936,1625858620,Supernatural,32
305641,930279440,Space,32
311742,1612817253,E-FCC,5
311742,1612817253,E-FCC,13
311742,1612817253,E-FCC,14
311742,1612817253,E-FCC,15
325346,1254873498,The Case of the Worst Day Ever,2
325346,1254873498,The Case of the Worst Day Ever,9
325346,1254873498,The Case of the Worst Day Ever,32
326380,1067194382,Parisian Brasserie Simulator,13
326380,1067194382,Parisian Brasserie Simulator,15
326380,1067194382,Parisian Brasserie Simulator,32
327505,1944388663,Chinese Online Game,12
327505,1944388663,Chinese Online Game,13
327505,1944388663,Chinese Online Game,32
333047,1281704988,RockBeasts,12
333047,1281704988,RockBeasts,32
333306,634465228,Knock on the Window,31
333306,634465228,Knock on the Window,32
335375,595851341,Factions,12
336303,1039864425,Redactionary,35
336330,2070503153,Paddle Paddle Paddle,8
336330,2070503153,Paddle Paddle Paddle,10
336330,2070503153,Paddle Paddle Paddle,14
336330,2070503153,Paddle Paddle Paddle,31
336330,2070503153,Paddle Paddle Paddle,33
336448,897917685,Ant Colony: Wild Forest,11
336448,897917685,Ant Colony: Wild Forest,13
336448,897917685,Ant Colony: Wild Forest,15
336448,897917685,Ant Colony: Wild Forest,32
337996,1056407038,Bad Bitch Blasters,12
337996,1056407038,Bad Bitch Blasters,15
337996,1056407038,Bad Bitch Blasters,16
337996,1056407038,Bad Bitch Blasters,31
337996,1056407038,Bad Bitch Blasters,32
339514,1822598605,Destroyer Burger,13
339514,1822598605,Destroyer Burger,32
340094,15062921,Remote Realms,12
340094,15062921,Remote Realms,31
344057,1301482538,The New Flesh,32
344652,1196766363,Secrets of Blackrock Manor: Escape Room,2
344652,1196766363,Secrets of Blackrock Manor: Escape Room,9
344652,1196766363,Secrets of Blackrock Manor: Escape Room,31
344652,1196766363,Secrets of Blackrock Manor: Escape Room,32
346348,346429798,Animalkind,13
346348,346429798,Animalkind,31
346348,346429798,Animalkind,32
346526,473851400,The Gretlow Tapes,31
346526,473851400,The Gretlow Tapes,32
346854,886977070,Pomegranate Housing Complex,31
346854,886977070,Pomegranate Housing Complex,32
348348,1228507962,Greta Sees Ghosts!,31
348348,1228507962,Greta Sees Ghosts!,32
348768,1060471716,Runway 66,31
348768,1060471716,Runway 66,32
348926,509540211,FNaF World: Refreshed,12
348926,509540211,FNaF World: Refreshed,15
348926,509540211,FNaF World: Refreshed,31
356451,100100816,Lost Luminosity,31
356451,100100816,Lost Luminosity,32
368175,586852462,I'm Not a Robot,9
368175,586852462,I'm Not a Robot,32
370701,1637383405,Blood: Refreshed Supply,5
370701,1637383405,Blood: Refreshed Supply,31
372776,1983171107,Vanquish The Eternal,5
372776,1983171107,Vanquish The Eternal,33
375213,2056783603,God Forsaken,15
375213,2056783603,God Forsaken,31
375213,2056783603,God Forsaken,32
375799,331687175,Quizei,26
17,5826,Fallout Tactics: Brotherhood of Steel,12
17,5826,Fallout Tactics: Brotherhood of Steel,15
17,5826,Fallout Tactics: Brotherhood of Steel,16
17,5826,Fallout Tactics: Brotherhood of Steel,24
276,1742,Supreme Commander,11
276,1742,Supreme Commander,13
276,1742,Supreme Commander,15
844,5539,Realms of the Haunting,2
844,5539,Realms of the Haunting,5
844,5539,Realms of the Haunting,9
844,5539,Realms of the Haunting,31
916,6486,Toonstruck,2
916,6486,Toonstruck,31
939,10948,Wizardry 8,12
939,10948,Wizardry 8,31
1624,11203,Theme Hospital,11
1624,11203,Theme Hospital,13
1624,11203,Theme Hospital,15
1648,28901,James Bond 007: Blood Stone,5
3106,110751,Wii Party U,13
3106,110751,Wii Party U,15
3106,110751,Wii Party U,33
3106,110751,Wii Party U,35
3343,16890,Snowboard Kids 2,10
3343,16890,Snowboard Kids 2,14
4443,370,James Pond 2: Codename - RoboCod,8
5840,9138,Full Spectrum Warrior,5
5840,9138,Full Spectrum Warrior,11
5840,9138,Full Spectrum Warrior,13
5840,9138,Full Spectrum Warrior,15
7279,140038,Atelier Escha & Logy: Alchemists of the Dusk Sky,12
7279,140038,Atelier Escha & Logy: Alchemists of the Dusk Sky,31
7741,10461,Might and Magic IX,12
9136,106657,Gorogoa,2
9136,106657,Gorogoa,9
9136,106657,Gorogoa,31
9136,106657,Gorogoa,32
9580,9292,Grandia II,12
9587,32303,Xonotic,5
10949,16400,Ys Origin,8
10949,16400,Ys Origin,12
10949,16400,Ys Origin,31
11795,459950,Shelter 2,13
11795,459950,Shelter 2,31
11795,459950,Shelter 2,32
16439,2153,The Game of Life,26
16439,2153,The Game of Life,35
16726,17564,Inherit the Earth: Quest for the Orb,2
16726,17564,Inherit the Earth: Quest for the Orb,9
16726,17564,Inherit the Earth: Quest for the Orb,31
18138,476300,Pokkén Tournament,4
18138,476300,Pokkén Tournament,33
19771,3793,WWF Raw,4
19771,3793,WWF Raw,14
19901,460623,Dance Central Spotlight,7
20192,12759,Contra: Hard Corps,5
20192,12759,Contra: Hard Corps,8
20927,493317,911 Operator,13
20927,493317,911 Operator,15
20927,493317,911 Operator,32
26776,495070,Detention,2
26776,495070,Detention,9
26776,495070,Detention,12
26776,495070,Detention,31
26776,495070,Detention,32
30038,498987,The Land of Pain,31
30038,498987,The Land of Pain,32
30899,2111662892,Nother,12
30899,2111662892,Nother,31
30899,2111662892,Nother,32
32560,498323,Mansions of Madness,15
32560,498323,Mansions of Madness,31
35589,638347790,Red Lake,5
35589,638347790,Red Lake,31
35589,638347790,Red Lake,32
47967,278493372,Duke Nukem: Critical Mass,5
51485,499424,Super Fancy Pants Adventure,8
51485,499424,Super Fancy Pants Adventure,31
51485,499424,Super Fancy Pants Adventure,32
51485,499424,Super Fancy Pants Adventure,33
68576,499507,Welcome to the Game II,9
68576,499507,Welcome to the Game II,13
68576,499507,Welcome to the Game II,15
68576,499507,Welcome to the Game II,32
70449,16824,Triplane Turmoil,33
106821,510234,Soundfall,5
106821,510234,Soundfall,7
106821,510234,Soundfall,31
106821,510234,Soundfall,32
108154,505515,My Little Pony: Friendship Gardens,2
108154,505515,My Little Pony: Friendship Gardens,13
116795,512526,Mario & Sonic at the Olympic Games Tokyo 2020,14
117744,1624542129,Touhou Gensou Mahjong,13
117744,1624542129,Touhou Gensou Mahjong,14
117744,1624542129,Touhou Gensou Mahjong,15
117744,1624542129,Touhou Gensou Mahjong,32
117744,1624542129,Touhou Gensou Mahjong,35
117776,2135719898,Disney Twisted-Wonderland,12
119061,512924,Atelier Ryza: Ever Darkness & the Secret Hideout,12
119061,512924,Atelier Ryza: Ever Darkness & the Secret Hideout,31
119244,512929,Darksiders Genesis,12
119244,512929,Darksiders Genesis,25
119244,512929,Darksiders Genesis,31
123864,514978,Stigmatized Property,13
123864,514978,Stigmatized Property,15
123864,514978,Stigmatized Property,31
123864,514978,Stigmatized Property,32
125073,1435964601,Mr. Hopp's Playhouse,15
125073,1435964601,Mr. Hopp's Playhouse,31
125073,1435964601,Mr. Hopp's Playhouse,32
130530,515744,Paranormal HK,9
130530,515744,Paranormal HK,31
130530,515744,Paranormal HK,32
131845,516688,A Monster's Expedition,9
131845,516688,A Monster's Expedition,15
131845,516688,A Monster's Expedition,31
131845,516688,A Monster's Expedition,32
133208,518980,Roots of Pacha,12
133208,518980,Roots of Pacha,13
133208,518980,Roots of Pacha,31
133208,518980,Roots of Pacha,32
133375,1531079909,The Last Stand: Aftermath,5
133375,1531079909,The Last Stand: Aftermath,31
133375,1531079909,The Last Stand: Aftermath,32
136977,1665988616,GigaBash,4
136977,1665988616,GigaBash,25
136977,1665988616,GigaBash,32
136977,1665988616,GigaBash,33
140522,1298863823,Stuffed,5
140522,1298863823,Stuffed,32
144554,1754766607,"If on a Winter's Night, Four Travelers",2
144554,1754766607,"If on a Winter's Night, Four Travelers",31
144554,1754766607,"If on a Winter's Night, Four Travelers",32
145063,381236110,Epic Chef,13
145063,381236110,Epic Chef,31
145063,381236110,Epic Chef,32
148161,1100117120,Just Act Natural,24
148161,1100117120,Just Act Natural,32
148161,1100117120,Just Act Natural,33
148352,736324190,Samorost 1,2
148352,736324190,Samorost 1,9
148352,736324190,Samorost 1,31
148352,736324190,Samorost 1,32
148900,1752835922,Tavern Master,13
148900,1752835922,Tavern Master,15
148900,1752835922,Tavern Master,32
173884,2078753054,Arcade,31
177056,1042770184,Bloodshore,31
177056,1042770184,Bloodshore,32
191080,1066905355,Wuhan Clan,32
191403,1179447665,SD Gundam Battle Alliance,4
191403,1179447665,SD Gundam Battle Alliance,5
191403,1179447665,SD Gundam Battle Alliance,12
195577,318176652,Aim Climb,2
195577,318176652,Aim Climb,5
195577,318176652,Aim Climb,8
195577,318176652,Aim Climb,31
195577,318176652,Aim Climb,32
200923,1009136920,Ogu and the Secret Forest,9
200923,1009136920,Ogu and the Secret Forest,31
205064,1597987113,Last Call BBS,9
205064,1597987113,Last Call BBS,13
205064,1597987113,Last Call BBS,15
205064,1597987113,Last Call BBS,32
205064,1597987113,Last Call BBS,33
214139,1407310739,New Tales from the Borderlands,31
215682,2037719332,Hollowbody,5
215682,2037719332,Hollowbody,9
215682,2037719332,Hollowbody,31
215682,2037719332,Hollowbody,32
221102,1557187997,Elin,12
221102,1557187997,Elin,15
221102,1557187997,Elin,32
233576,1710708422,Strayed Lights,4
233576,1710708422,Strayed Lights,12
233576,1710708422,Strayed Lights,31
233576,1710708422,Strayed Lights,32
238675,917944087,While We Wait Here,13
238675,917944087,While We Wait Here,31
249201,499957188,Darkblade Ascent,12
249201,499957188,Darkblade Ascent,32
254354,1856106566,Umamusume: Pretty Derby - Party Dash,14
254354,1856106566,Umamusume: Pretty Derby - Party Dash,33
262613,654593875,Dragonhold,12
262613,654593875,Dragonhold,31
270068,203432666,Quiz Game Night,32
273394,365594614,Vellum,12
273394,365594614,Vellum,31
273394,365594614,Vellum,32
276507,149833097,On Your Tail,9
276507,149833097,On Your Tail,12
276507,149833097,On Your Tail,31
276507,149833097,On Your Tail,32
280573,743568219,The Legend of Heroes: Trails Beyond the Horizon,12
280573,743568219,The Legend of Heroes: Trails Beyond the Horizon,16
280573,743568219,The Legend of Heroes: Trails Beyond the Horizon,31
291516,916276278,Gentoo Rescue,9
291516,916276278,Gentoo Rescue,32
304530,1922038493,Lost Lullabies: The Orphanage Chronicles,31
304530,1922038493,Lost Lullabies: The Orphanage Chronicles,32
305004,1422345681,The Thing: Remastered,5
305004,1422345681,The Thing: Remastered,31
310590,313412757,Beatmania IIDX 32 Pinky Crush,7
313084,1004556325,Digimon Card Game Tutorial App,35
318275,2080952952,Bokura: Planet,9
318275,2080952952,Bokura: Planet,31
318275,2080952952,Bokura: Planet,32
320726,1250282094,Deck of Haunts,13
320726,1250282094,Deck of Haunts,15
320726,1250282094,Deck of Haunts,31
320726,1250282094,Deck of Haunts,32
320773,565941108,Treasure 'n Trio,9
320773,565941108,Treasure 'n Trio,32
322842,2108477062,Beyond Citadel,5
322842,2108477062,Beyond Citadel,32
324621,1501675113,Scauage,31
324621,1501675113,Scauage,32
325971,81660490,Greed Stays Home,31
325971,81660490,Greed Stays Home,32
345143,1000656761,Oaken Tower,15
345841,50442716,CoRoT,31
351155,1923144012,Hellmart,13
351155,1923144012,Hellmart,32
353756,1293503562,Tesera,12
353756,1293503562,Tesera,31
353756,1293503562,Tesera,32
357117,1846136589,Silent Still II,13
357117,1846136589,Silent Still II,32
359784,286274851,Ire: A Prologue,9
359784,286274851,Ire: A Prologue,31
366724,1549363523,Dollhouse of Dead,31
366724,1549363523,Dollhouse of Dead,32
370528,1356750051,S.E.M.I.: Side Effects May Include...,25
370528,1356750051,S.E.M.I.: Side Effects May Include...,32
370528,1356750051,S.E.M.I.: Side Effects May Include...,33
372619,1446481345,HaneHolo!,8
372619,1446481345,HaneHolo!,31
372619,1446481345,HaneHolo!,32
374349,2086322636,Ski Jumping World Cup,13
374349,2086322636,Ski Jumping World Cup,14
374349,2086322636,Ski Jumping World Cup,32
376137,1274151047,Jeff the Killer,9
376137,1274151047,Jeff the Killer,32
378633,1008195139,Stack Prootocol,8
378633,1008195139,Stack Prootocol,9
378633,1008195139,Stack Prootocol,32
381084,1732715264,CorgiSpace,9
381084,1732715264,CorgiSpace,15
381084,1732715264,CorgiSpace,32
382804,933915572,Paperback,9
382804,933915572,Paperback,13
1015,15067,BloodRayne,25
1015,15067,BloodRayne,31
1124,1595783367,Super Castlevania IV,8
1124,1595783367,Super Castlevania IV,31
1196,19928,Crash Boom Bang!,9
1196,19928,Crash Boom Bang!,26
1201,1222,Tales of Destiny,12
1201,1222,Tales of Destiny,31
1349,10849,The Bouncer,4
1349,10849,The Bouncer,12
1349,10849,The Bouncer,25
1589,17785,Spyro: Attack of the Rhynocs,8
1600,11895,Gran Turismo 3: A-Spec,10
1600,11895,Gran Turismo 3: A-Spec,13
1777,8711,Mega Man Zero 3,5
1777,8711,Mega Man Zero 3,8
1777,8711,Mega Man Zero 3,25
1882,33692,Amnesia: A Machine for Pigs,9
1882,33692,Amnesia: A Machine for Pigs,31
1882,33692,Amnesia: A Machine for Pigs,32
2277,23146,Rayman Raving Rabbids,8
2277,23146,Rayman Raving Rabbids,9
2277,23146,Rayman Raving Rabbids,31
2332,17470,Super Mario Kart,10
2332,17470,Super Mario Kart,33
3453,13834,Bomberman Hero,8
3580,4501,Quest 64,12
3580,4501,Quest 64,31
3927,12837,Gauntlet Dark Legacy,25
5091,6937,Paws and Claws: Pet Vet,13
6202,6192,ToeJam & Earl III: Mission to Earth,8
6202,6192,ToeJam & Earl III: Mission to Earth,12
6202,6192,ToeJam & Earl III: Mission to Earth,31
7129,4630,Phantasy Star Universe,12
7129,4630,Phantasy Star Universe,25
8600,6732,Fear Effect,5
8600,6732,Fear Effect,9
8600,6732,Fear Effect,31
9243,488189,Life is Feudal: Your Own,12
9243,488189,Life is Feudal: Your Own,13
9243,488189,Life is Feudal: Your Own,31
9243,488189,Life is Feudal: Your Own,32
11456,369426,The Fruit of Grisaia,31
11456,369426,The Fruit of Grisaia,34
11836,10599,Scratches,2
11836,10599,Scratches,31
12527,490701,Yakuza 6: The Song of Life,12
12527,490701,Yakuza 6: The Song of Life,25
12527,490701,Yakuza 6: The Song of Life,31
16912,21956,Love,8
16912,21956,Love,31
16912,21956,Love,32
16912,21956,Love,33
18841,496052,Gibbous: A Cthulhu Adventure,2
18841,496052,Gibbous: A Cthulhu Adventure,9
18841,496052,Gibbous: A Cthulhu Adventure,31
18841,496052,Gibbous: A Cthulhu Adventure,32
19428,14384,Armored Core: Project Phantasma,5
19428,14384,Armored Core: Project Phantasma,31
23527,28558,Battlestar Galactica Online,12
23527,28558,Battlestar Galactica Online,24
26761,495064,Splatoon 2,5
26761,495064,Splatoon 2,8
27011,369530,Serious Sam 4,5
27011,369530,Serious Sam 4,31
27011,369530,Serious Sam 4,32
28526,509355,Edge of Eternity,12
28526,509355,Edge of Eternity,15
28526,509355,Edge of Eternity,16
28526,509355,Edge of Eternity,31
28526,509355,Edge of Eternity,32
34351,492252,Twilight Struggle,13
34351,492252,Twilight Struggle,15
35476,494694,Interstellar Rift,13
35476,494694,Interstellar Rift,32
36198,488437,Children of Morta,12
36198,488437,Children of Morta,31
36198,488437,Children of Morta,32
42649,369,Robotrek,12
58592,492485,The Ditty of Carmeana,31
58592,492485,The Ditty of Carmeana,32
63999,108935,Kao the Kangaroo: Mystery of the Volcano,8
63999,108935,Kao the Kangaroo: Mystery of the Volcano,31
66308,29733,Evil Dead: The Game,5
67352,26190,Rumble Fighter,4
75074,500799,Emily Wants to Play Too,9
75074,500799,Emily Wants to Play Too,13
75074,500799,Emily Wants to Play Too,15
75074,500799,Emily Wants to Play Too,31
75074,500799,Emily Wants to Play Too,32
85841,20854,Shaiya,12
85841,20854,Shaiya,31
89354,504059,Supraland,8
89354,504059,Supraland,9
89354,504059,Supraland,31
89354,504059,Supraland,32
100418,508764,Star Valor,12
100418,508764,Star Valor,32
109282,75087135,The Last Remnant Remastered,12
109282,75087135,The Last Remnant Remastered,31
118313,1648388952,Hell Pie,8
118313,1648388952,Hell Pie,31
118645,513424,She Sees Red,31
118645,513424,She Sees Red,32
118645,513424,She Sees Red,34
122345,509561,Calico,12
122345,509561,Calico,13
122345,509561,Calico,31
122345,509561,Calico,32
122975,513356,Sketchful.io,32
123129,512516,Diabolik Lovers: Lost Eden,34
124286,513992,Cthulhu Saves Christmas,12
124286,513992,Cthulhu Saves Christmas,16
124286,513992,Cthulhu Saves Christmas,32
125373,515072,Curse of the Dead Gods,10
125373,515072,Curse of the Dead Gods,12
125373,515072,Curse of the Dead Gods,13
125373,515072,Curse of the Dead Gods,31
125373,515072,Curse of the Dead Gods,32
130618,515454,Snacko,13
130618,515454,Snacko,31
130618,515454,Snacko,32
131981,377412695,Ara Fell: Enhanced Edition,12
131981,377412695,Ara Fell: Enhanced Edition,31
132893,517749,MicroWorks,32
135356,1208438905,Escape Room Simulator,9
135356,1208438905,Escape Room Simulator,13
