stream_id,date_day_id,time_of_day_id,user_id,category_id,category_name,viewer_count,language_id,user_name
316258727769,3340,45,417061692,26936,Music,1,uk,krakerua
316264579289,3340,45,633315162,32982,Grand Theft Auto V,1,en,JustRaccoons
315311482215,3340,45,117370112,516575,VALORANT,1,de,Ardoria
315295248487,3340,45,554467382,26936,Music,1,en,soundmusicgmbeat
316639090549,3340,45,627327393,516575,VALORANT,1,es,iCoquee
315778088408,3340,45,1117421620,32982,Grand Theft Auto V,1,es,di_on_mx
315309682023,3340,45,162046820,27471,Minecraft,1,fr,KatsaFR
315863270359,3340,45,1316660890,27471,Minecraft,1,en,minedeathtv
316411746523,3340,45,779596370,32982,Grand Theft Auto V,1,en,lehsorur
316323092314,3340,45,756199909,27471,Minecraft,1,es,mich_okim
316637612917,3340,45,1399509806,27471,Minecraft,1,es,montemar2025
316410752603,3340,45,562273394,27471,Minecraft,1,en,Facelessgames252
316556384374,3340,45,884738990,32982,Grand Theft Auto V,1,es,rogermiguelpajares
316264842841,3340,45,907119626,27471,Minecraft,1,en,SL3APY5
316268684377,3340,45,776787349,518184,Phasmophobia,1,en,The_True_Rand0m
315868008535,3340,45,750512577,27471,Minecraft,1,es,Yayoo2435
315397436407,3340,45,210313719,516575,VALORANT,1,en,itz_bliff
315867931223,3340,45,923293642,32982,Grand Theft Auto V,1,en,bigboiimac
315867994327,3340,45,215136946,27471,Minecraft,1,en,bilanxmond
315563734758,3340,45,463839415,27471,Minecraft,1,ru,mikas2007
316322865242,3340,45,871047796,27471,Minecraft,6,es,ZCornelioX
316638639221,3340,45,244899080,32982,Grand Theft Auto V,2,en,mauxxx2000
316411966043,3340,45,733776099,516575,VALORANT,2,pt,doug114_
316202977120,3340,45,1368466739,516575,VALORANT,2,es,law65_
316203104992,3340,45,190295151,27471,Minecraft,2,en,akarthebarb
316082904796,3340,45,13099539,516575,VALORANT,1,es,BeylerTS
315298855012,3340,45,858835378,516575,VALORANT,1,fr,MoonKyle_
316411871579,3340,45,191260582,26936,Music,1,en,bichela
316409665883,3340,45,1297055401,32982,Grand Theft Auto V,1,en,banana_man123456789101121
316082584924,3340,45,652000254,32982,Grand Theft Auto V,1,en,CANEHlLL
316411527131,3340,45,1343304511,27471,Minecraft,1,es,campus_90
315297893476,3340,45,275094887,27471,Minecraft,1,en,Greenlynx21
315867896535,3340,45,507541613,32982,Grand Theft Auto V,1,en,samchihaas
314928624977,3340,45,448090335,27471,Minecraft,1,en,Eleanor_Elsewhere
316199489248,3340,45,157092678,27471,Minecraft,1,en,Xuna297
315208509171,3340,45,1361755203,26936,Music,1,ja,twitchmayisa
316264272345,3340,45,546820128,516575,VALORANT,1,en,Akiresutv
315042438380,3340,45,516327405,516575,VALORANT,1,ar,براولي
315318327395,3340,45,1136310305,32982,Grand Theft Auto V,1,es,miyagi_d14a1
316267870681,3340,45,547570677,32982,Grand Theft Auto V,1,en,heysmokey
316412484571,3340,45,1229278897,27471,Minecraft,1,en,vichaseman
316322897114,3340,45,502928699,27471,Minecraft,1,en,nikotheclam
314832803798,3340,45,239385131,32982,Grand Theft Auto V,1,ru,kirilllemeshev
316411127643,3340,45,886614243,27471,Minecraft,1,en,HorribleFriendJokes
316412194651,3340,45,902335100,27471,Minecraft,1,en,D1_Op
316559446390,3340,45,492393168,32982,Grand Theft Auto V,1,pt,Davi_Mazi
316268123609,3340,45,863660948,26936,Music,1,en,C_a_Y_c_E
316386742235,3340,45,608367544,26936,Music,1,en,KnorgMusic
316637145845,3340,45,485988064,27471,Minecraft,1,pt,vitorsoul1
315266562658,3340,45,137004809,518184,Phasmophobia,1,fr,VandestGlacial
315312186215,3340,45,531647094,518184,Phasmophobia,1,en,KindaCreampuff
315867579863,3340,45,1392309458,32982,Grand Theft Auto V,1,en,socalsk8ngrind
316411190235,3340,45,820143803,516575,VALORANT,1,en,iitzbrazzy
316558779382,3340,45,539743512,26936,Music,1,en,bigunclejungle
316319502170,3340,45,1387115789,32982,Grand Theft Auto V,1,en,swagplaz_45
315309250663,3340,45,441268454,27471,Minecraft,1,de,Schmackofatz1993
316321412186,3340,45,40180601,516575,VALORANT,1,en,Kninja37
316082246620,3340,45,262786351,32982,Grand Theft Auto V,1,en,Bigbuddha762x39
316558889334,3340,45,37037162,32982,Grand Theft Auto V,1,pt,w_savitar
316411044571,3340,45,261767507,27471,Minecraft,1,en,carzat1
316137203166,3340,45,570017885,516575,VALORANT,1,es,pacomones
316412634587,3340,45,583700714,26936,Music,1,en,jonathanastonish
316268342233,3340,45,1107753291,518184,Phasmophobia,1,pt,honoriel_
316201159904,3340,45,1215446322,27471,Minecraft,1,en,onefastconquest0
314832527318,3340,45,1018798292,516575,VALORANT,1,ru,Diomidrix
316636869749,3340,45,1290975044,27471,Minecraft,1,es,abilucalic
315395674615,3340,45,1347420459,27471,Minecraft,1,en,patata_211
316692814452,3340,45,1395670579,516575,VALORANT,1,es,fl1pz15
316320868442,3340,45,714441223,27471,Minecraft,1,en,GirthyFrank
316269003865,3340,45,238272475,516575,VALORANT,1,en,GsZen
316269565913,3340,45,707665747,27471,Minecraft,1,en,Asy_End
314807439829,3340,45,1337927621,516575,VALORANT,1,en,hickies1
316316991578,3340,45,130978781,516575,VALORANT,1,es,Galocrowd
316266439385,3340,45,476585370,27471,Minecraft,1,es,babyjunng
315315039203,3340,45,513635349,516575,VALORANT,1,fr,Le_Redoin
316412241243,3340,45,630012907,27471,Minecraft,1,en,slimey_shoe
316557951478,3340,45,610867296,32982,Grand Theft Auto V,1,pt,tuttubarao
316412232923,3340,45,1369009132,27471,Minecraft,1,en,drpepper29150
315850022615,3340,45,159595447,26936,Music,1,en,STR4NG3RD4NG3RR
315311566823,3340,45,795130435,32982,Grand Theft Auto V,1,it,uccio04gaming
316411028315,3340,45,885782409,27471,Minecraft,1,en,weldertime12
315298946148,3340,45,1398573752,32982,Grand Theft Auto V,1,en,bryanpm70
316411503195,3340,45,1012711496,518184,Phasmophobia,1,en,yaboykaiden9
316202920288,3340,45,600946072,518184,Phasmophobia,1,en,mrwoooyt
316268780121,3340,45,218803015,27471,Minecraft,1,es,TacoMan10499
315467317605,3340,45,1360886173,32982,Grand Theft Auto V,1,de,leo_mueller_
315069633258,3340,45,653831236,27471,Minecraft,1,en,DigitalStockpot
315264134242,3340,45,591634425,516575,VALORANT,1,es,junohuman
316320986202,3340,45,1384775415,27471,Minecraft,1,es,low1pac
315469694181,3340,45,1213185156,518184,Phasmophobia,1,de,AbuMassaka47
316322736474,3340,45,938427505,516575,VALORANT,1,en,Rabin_Rulls
316269235161,3340,45,520622148,32982,Grand Theft Auto V,1,en,0xentz
316260334169,3340,45,1061285348,27471,Minecraft,1,en,qa_cspon_affiliate2
316317173338,3340,45,1293082456,26936,Music,1,en,naturesoundstherapy
316412159195,3340,45,1158373365,32982,Grand Theft Auto V,1,en,drift2bking13
316141598814,3340,45,1388346794,32982,Grand Theft Auto V,1,en,rakyz78
315867634775,3340,45,1225122703,32982,Grand Theft Auto V,1,en,eye4eyenino
316267717977,3340,45,709099994,32982,Grand Theft Auto V,1,en,WP2Mzamar
314923874897,3340,45,583603173,26936,Music,1,en,redrockradio
316688729972,3340,45,624438501,516575,VALORANT,1,pt,danilo80000
315310619495,3340,45,486254469,516575,VALORANT,1,it,Hop3_98
316318291034,3340,45,500285779,27471,Minecraft,1,hu,mrdekastream
315777731928,3340,45,1378462213,516575,VALORANT,1,en,pikachupikachup
315866956759,3340,45,213650532,27471,Minecraft,1,en,Lunabadnight
316201336288,3340,45,873761357,32982,Grand Theft Auto V,1,en,tazzy_king
316321063386,3340,45,1324506802,27471,Minecraft,1,en,bent_da_goat
316409594331,3340,45,710303000,27471,Minecraft,1,en,nova_the_canadian
316550474870,3340,45,1138965513,26936,Music,1,es,HumanaTV
316638151413,3340,45,466377706,27471,Minecraft,1,pt,Nakyom
315468789605,3340,45,448153746,27471,Minecraft,1,de,Hutahu
315290559335,3340,45,268041886,27471,Minecraft,1,de,3D_SpacePenguin
316323014234,3340,45,1398432304,27471,Minecraft,0,en,youbobao
316319505370,3340,45,561522501,516575,VALORANT,2,en,veemaeee
316082407004,3340,45,968333693,516575,VALORANT,2,en,vysshl
316411916763,3340,45,780803882,516575,VALORANT,2,en,FallenKoii
316692423796,3340,45,419336903,516575,VALORANT,2,pt,skysh4are
316141697502,3340,45,704168719,516575,VALORANT,2,en,ang3life
315470192869,3340,45,872559495,32982,Grand Theft Auto V,2,fr,elxes_13
316558895478,3340,45,721990963,32982,Grand Theft Auto V,2,es,RockoFlow
315395735159,3340,45,616901337,32982,Grand Theft Auto V,1,es,diyeik2
315470872421,3340,45,1346137526,32982,Grand Theft Auto V,1,en,thefasonz96
316691487092,3340,45,1370545483,516575,VALORANT,1,pt,munizzera07
316692362356,3340,45,1385548507,32982,Grand Theft Auto V,1,es,alexander_251223
316637676277,3340,45,843101510,32982,Grand Theft Auto V,1,pt,victaoyvx
315069676138,3340,45,1224339719,516575,VALORANT,1,en,talb_lude
315397409527,3340,45,1322221441,518184,Phasmophobia,1,en,thiscatburgles
316692601460,3340,45,464886009,516575,VALORANT,1,pt,nakinhah
315265972578,3340,45,673139980,27471,Minecraft,1,es,thetinoks
316082504540,3340,45,175939128,27471,Minecraft,1,en,nanabyyte
315266410722,3340,45,1396108359,26936,Music,1,en,Jagawire
315317612899,3340,45,227343894,27471,Minecraft,1,es,javeleee93
315296666340,3340,45,561373747,516575,VALORANT,1,pt,atomic0cafein
316199187168,3340,45,934783856,27471,Minecraft,1,en,mrkingfluffybutt
315777231192,3340,45,885642916,32982,Grand Theft Auto V,1,en,sznblanco
315307478631,3340,45,30297424,32982,Grand Theft Auto V,1,de,KillerKekseTV
316082246876,3340,45,852656346,27471,Minecraft,1,es,motyelgamer
316201769824,3340,45,45225009,516575,VALORANT,1,en,b0tspooky
315397364343,3340,45,704443454,32982,Grand Theft Auto V,1,en,1illwill
315470853349,3340,45,1227803710,32982,Grand Theft Auto V,1,de,diogo1999hh
314806381013,3340,45,686113998,32982,Grand Theft Auto V,1,ru,AnotherOne1KD
316691212020,3340,45,1390018876,32982,Grand Theft Auto V,1,pt,luan_rp_2011
316323057882,3340,45,195120339,518184,Phasmophobia,1,es,Sabishock21
316636879477,3340,45,499425034,516575,VALORANT,1,es,lukitassgmz
316638064885,3340,45,133237966,516575,VALORANT,1,es,sovastereo_
316411634395,3340,45,223668112,27471,Minecraft,1,es,Couch12Y
316556410998,3340,45,178257573,27471,Minecraft,1,es,neptune_nichu
316268185817,3340,45,157036511,32982,Grand Theft Auto V,1,en,skinny8ch
316322782170,3340,45,236758732,27471,Minecraft,1,en,takikeiba
316410680795,3340,45,167239189,27471,Minecraft,1,en,PPG_odig
316322229210,3340,45,590997531,26936,Music,1,en,fleamarketsound
316077508828,3340,45,753520802,27471,Minecraft,1,en,m0zzyyyyy
316411118939,3340,45,1398299710,27471,Minecraft,1,en,r0uge_star
315868038487,3340,45,612903367,516575,VALORANT,1,es,Rusalka626
316410974683,3340,45,539576867,516575,VALORANT,1,en,ItzzKevo
316409061467,3340,45,875077443,32982,Grand Theft Auto V,1,en,niavibes
316141221854,3340,45,266864867,516575,VALORANT,1,en,Pheonix_Frenzzy
316412728283,3340,45,603204611,32982,Grand Theft Auto V,1,en,isaiahbi
316638327925,3340,45,73513898,516575,VALORANT,1,pt,mahrlon
315296785764,3340,45,192769162,32982,Grand Theft Auto V,1,de,xJose44
315161861618,3340,45,530671653,516575,VALORANT,1,en,猫狐こんぶ
316079480668,3340,45,948879091,32982,Grand Theft Auto V,1,en,ultniceguy
316637936501,3340,45,1290943565,32982,Grand Theft Auto V,1,pt,TALIBA_GAME
315867871575,3340,45,711587286,27471,Minecraft,1,en,TheRestitutorOrbis
315396354807,3340,45,1330625581,27471,Minecraft,1,en,jesterpenatrat_clown_ls
315867896407,3340,45,1332971409,32982,Grand Theft Auto V,1,en,nick47268
316265291225,3340,45,1394734787,32982,Grand Theft Auto V,1,en,dod2392jajaj
316318483034,3340,45,793445539,27471,Minecraft,1,fr,Moby_3000
315564103910,3340,45,793641928,27471,Minecraft,1,it,simo_579
316081510748,3340,45,834188319,32982,Grand Theft Auto V,1,en,yodamendem
316203046112,3340,45,1389869528,32982,Grand Theft Auto V,1,es,danielaposada12
314831068886,3340,45,1251866703,27471,Minecraft,1,ru,brown_friends69
316267300057,3340,45,1136932430,27471,Minecraft,1,es,elpablorendo
316412484059,3340,45,765875062,27471,Minecraft,1,en,reinsarumia
315290233188,3340,45,742289682,32982,Grand Theft Auto V,1,fr,samuel_multigames
316411416539,3340,45,683275340,516575,VALORANT,1,en,KiraiiObii
316080511068,3340,45,233901508,32982,Grand Theft Auto V,1,en,jjesse_s
316558303350,3340,45,596468129,516575,VALORANT,1,pt,Figueroto
315454875749,3340,45,1386934013,26936,Music,1,en,driftwavelofibeats
315298451044,3340,45,653630314,32982,Grand Theft Auto V,1,fr,blue_692
316268035929,3340,45,765869319,32982,Grand Theft Auto V,1,en,lixpertil
316203064288,3340,45,547697125,27471,Minecraft,1,es,Rafarader
316082271580,3340,45,669373522,32982,Grand Theft Auto V,1,en,rydah1gaming
316081791068,3340,45,1384797228,32982,Grand Theft Auto V,1,en,loshermanosgarcia2
316320840154,3340,45,871589937,516575,VALORANT,1,en,nodabara
316411467995,3340,45,1344538898,32982,Grand Theft Auto V,1,en,qunzze
316322236890,3340,45,448976774,27471,Minecraft,1,es,the_braham
316203260512,3340,45,961078775,27471,Minecraft,1,en,farellanom
316269764825,3340,45,955296607,32982,Grand Theft Auto V,1,en,fatmanquan5
315314415971,3340,45,196681930,32982,Grand Theft Auto V,1,fr,le_bigT
316410021211,3340,45,836430030,27471,Minecraft,1,en,d1daiki
316082797276,3340,45,114766992,516575,VALORANT,1,en,jenyell
316202467168,3340,45,517627970,27471,Minecraft,1,en,AethrOnyxFox
316248581849,3340,45,676823044,26936,Music,1,en,WaxradioTV
315395647351,3340,45,489230774,27471,Minecraft,1,en,fish_de_gish
316321674970,3340,45,991435610,27471,Minecraft,1,en,cvrsed_xd
316270027481,3340,45,161689439,27471,Minecraft,1,en,Zharan_Keating
316267724505,3340,45,1134618073,516575,VALORANT,1,en,XedsuF
315862234455,3340,45,1306371832,27471,Minecraft,1,en,BluJay131Minecraft
316691341684,3340,45,407615701,32982,Grand Theft Auto V,1,pt,0turinturambar
316559203830,3340,45,493477487,27471,Minecraft,1,es,BRUFERAPPS_
316202041184,3340,45,149145298,516575,VALORANT,1,en,fenesor
316323052634,3340,45,800399787,27471,Minecraft,1,es,xTitanx98
316202202592,3340,45,1277553872,32982,Grand Theft Auto V,1,en,ghoststayzhigh47
316138259934,3340,45,1319661212,32982,Grand Theft Auto V,1,en,bosslady35s
316638271605,3340,45,655263925,32982,Grand Theft Auto V,2,pt,agatha_1910
315311660007,3340,45,990681771,32982,Grand Theft Auto V,2,de,MURPHYS_STREAM
316412409307,3340,45,115556686,26936,Music,2,en,devon3
316406344411,3340,45,820459942,32982,Grand Theft Auto V,2,en,615time
315208522867,3340,45,898495448,516575,VALORANT,2,ja,sbu_ska
315867421655,3340,45,256115139,516575,VALORANT,1,en,gothicghoulll
316410542171,3340,45,589495470,26936,Music,1,en,radiojlr
316692262644,3340,45,487867048,516575,VALORANT,1,es,WhiteKoaaLNB
316410968923,3340,45,476150793,32982,Grand Theft Auto V,1,en,Jettt
316202927712,3340,45,93811681,26936,Music,1,en,LocalEClown
316083077980,3340,45,1399842091,32982,Grand Theft Auto V,1,en,keithsuperstackz
314951241554,3340,45,1387904515,32982,Grand Theft Auto V,1,en,aman6954
316322234458,3340,45,1210733349,32982,Grand Theft Auto V,1,en,bakpak095
316411973339,3340,45,178998537,26936,Music,1,es,DananDJ
316410168667,3340,45,56958433,26936,Music,1,en,bradenkg
316410999003,3340,45,1394629117,27471,Minecraft,1,en,narutofan1463
316138900318,3340,45,960012103,32982,Grand Theft Auto V,1,en,benovision23
316269965529,3340,45,193435816,32982,Grand Theft Auto V,1,en,SimplyKxleb
316266931801,3340,45,1181595654,32982,Grand Theft Auto V,1,en,mikemike1793
315263684706,3340,45,725258676,32982,Grand Theft Auto V,1,es,ikeroski1722
315564189926,3340,45,1226374915,27471,Minecraft,1,de,MinecraftExpress
315866082519,3340,45,1288264054,27471,Minecraft,1,en,sugarcube4996
316322617178,3340,45,929414032,27471,Minecraft,1,en,minecraft_addict81
316411504731,3340,45,1312465272,32982,Grand Theft Auto V,1,en,PradaBagSha
315778206040,3340,45,619815754,516575,VALORANT,1,en,big_mike427
316076132060,3340,45,1000742026,32982,Grand Theft Auto V,1,en,SomeoneNameLaw
316411371355,3340,45,631295045,32982,Grand Theft Auto V,1,en,JBLPrince
316410666715,3340,45,482765941,27471,Minecraft,1,es,adierp
316410424155,3340,45,1103374143,32982,Grand Theft Auto V,1,pt,SrLun4r
316407829851,3340,45,96215684,27471,Minecraft,1,en,EpiicHazard
316200999392,3340,45,1377879979,32982,Grand Theft Auto V,1,en,finalpattern7
316412137051,3340,45,1274812226,32982,Grand Theft Auto V,1,en,snipergang6801
316322990938,3340,45,1144784789,27471,Minecraft,1,en,rs1599a
315397151351,3340,45,1177510806,32982,Grand Theft Auto V,1,en,daPrankboy
315315297507,3340,45,422331536,27471,Minecraft,1,en,dudedylan0_0
316081230428,3340,45,1377266961,32982,Grand Theft Auto V,1,es,creizzytattos
315298586468,3340,45,639310483,516575,VALORANT,1,fr,akuma__1
316080560220,3340,45,846380189,516575,VALORANT,1,en,craignaitqt
316141099230,3340,45,1041782190,32982,Grand Theft Auto V,1,en,get_back_gang42
316269461721,3340,45,834604814,26936,Music,1,en,djkidfromthehill
316407725019,3340,45,180867282,27471,Minecraft,1,en,neyavv
315778551384,3340,45,928416796,516575,VALORANT,1,en,Dancer_val
315564460390,3340,45,1092377313,32982,Grand Theft Auto V,1,en,bebeskater0841
315295589988,3340,45,115110159,32982,Grand Theft Auto V,1,fr,HelNight_
316638583285,3340,45,809882782,516575,VALORANT,1,pt,tXups
316321926234,3340,45,733881808,32982,Grand Theft Auto V,1,en,bkgideon1
316082446172,3340,45,1399831710,27471,Minecraft,1,en,apex_p12
316379207387,3340,45,1367345374,26936,Music,1,en,kgaroo_gymrat
316201216352,3340,45,700124049,516575,VALORANT,1,en,vynn0cent
316321707482,3340,45,640724532,516575,VALORANT,1,en,KittenOnComms
316559312758,3340,45,413629536,27471,Minecraft,1,pt,Pradinhoo
316082764252,3340,45,670686231,518184,Phasmophobia,1,en,gethighwithvon
315208313331,3340,45,598831553,26936,Music,1,ja,初老悪エリアス
316406438363,3340,45,1013204449,516575,VALORANT,1,en,shadowtreees
316200965856,3340,45,1388285978,27471,Minecraft,1,en,thebigtriads
316636962805,3340,45,487632835,32982,Grand Theft Auto V,1,pt,KlaussST
314849867860,3340,45,759533041,27471,Minecraft,1,ru,MrChebupek
316629531637,3340,45,1350839101,26936,Music,1,es,TeleandinaCanal23
316141697630,3340,45,735055660,32982,Grand Theft Auto V,1,en,darkgodofdestruction
316316963546,3340,45,57500969,32982,Grand Theft Auto V,1,en,RainingColdFire
315778565208,3340,45,447666973,516575,VALORANT,1,es,mrmysterym1
316411991387,3340,45,974217750,32982,Grand Theft Auto V,1,en,hotboxtv_freddy504
316637819381,3340,45,486827609,516575,VALORANT,1,es,natnuv
316269080537,3340,45,1074881093,32982,Grand Theft Auto V,1,en,eulises713
316319235034,3340,45,510129170,27471,Minecraft,1,en,owOdysseus
